GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
PATJ,3.292752306,2.154453593,2.379842727,2.494133957,1.546462358,1.968164498,1.776904093,1.255500733,1.756980563,2.346389625,2.9225404,3.000018034,2.212973922,2.638514111,2.323283591,3.345197643,2.331303934,3.221351244,2.602979398,2.083655897,2.694568225,2.075121841,1.794187097,1.736951167,2.573180603,3.196512624,1.604783004,2.848137162,1.666938337,2.493698565,3.560519322,2.818441576,2.236155823,1.948787713,2.988466562,2.109427427,2.25214313,2.382501257,3.40906502,2.073785965,2.897705112,3.020288835,2.858000894,1.474721569,2.010206943,2.728377689,2.780205096,3.277865757,3.16616911,1.471551666,3.428128988,3.554502901,2.071179159,2.322389683,3.254397518,2.883835836,3.762221232,2.01235413,1.908812908,2.123169543,1.948227044,2.875209948,2.009848767,1.929071364,3.971460783,2.788247198,2.202731147,2.119422583,2.021159883,2.320542442,1.552377071,3.157383318,3.636427415,2.381338753,2.263635404,1.56481713,2.706265307,2.658165773,2.914736718,3.423752951,2.505738524,1.461738086,1.818891453,2.71288187,1.849639041,2.27956044,3.724180938,2.61407374,2.158950947,3.648396413,1.564622052,1.580869063,1.666074843,2.890543972,2.033475863,1.752491709,2.472461777,2.39239986,2.352334805,2.91850073,2.199656642,2.143719931,2.914602791,2.13320182,3.763454069,2.432986124,2.87221807,1.863026569,2.667460728,2.823035987,1.868923771,2.683561722,3.048305947,3.097526525,2.405039322,2.301763217,3.059459115,2.381061828,3.176833371,2.26993081
PDCD4,5.29918237,4.203584884,4.482067365,4.320008033,5.205439434,4.345779567,3.814601691,4.337546978,4.355812685,4.699485004,4.574900765,5.128528496,4.094962303,5.202347192,4.228041349,4.51696066,4.32586848,4.551288368,3.987539164,3.826050131,3.238404739,4.339130257,4.275439195,3.938379898,4.159209361,4.520805659,4.267655643,3.793146776,3.61779215,3.589308079,4.217277254,4.378400642,3.835479478,4.732475439,4.934356088,4.928540878,4.702796044,4.54536918,4.575421255,4.296435381,4.794311885,4.798237192,4.704722598,4.805070565,4.49298757,4.922925674,4.109845277,4.554926464,4.605790618,3.5290713,4.364439362,4.575475714,4.579186183,3.437454141,3.059061032,5.084604324,4.705098751,3.976995937,3.789531037,4.16508386,4.25484344,4.623182098,4.382106941,3.936892302,4.570857554,4.683943432,3.611384873,3.502419717,4.608123208,4.28618624,3.753026829,4.622865943,4.844209875,4.654555837,3.918557974,4.737859788,4.372255648,4.70743092,4.23181638,3.84265708,5.760564278,3.509809834,4.478622411,4.756873847,3.22252638,4.500419663,5.224105892,3.562242424,3.658005777,4.127988132,3.686522938,3.467214258,3.643048054,4.494901974,4.784064198,4.541483864,6.42004779,4.532485285,4.748359253,4.923686406,5.348427193,5.577262644,4.906063213,4.495746321,4.13417986,4.367105429,5.202539182,5.178662859,4.159677619,4.660358215,3.682674417,3.475020012,4.770622932,4.656130216,4.944933389,4.281097311,5.106281309,3.92539184,5.108620633,4.173111439
PDCL,4.971842408,4.387079875,4.573883452,5.113062846,4.897100022,4.202284495,4.624323191,4.401971715,3.694378783,5.349206023,5.321213784,5.238450599,4.693698816,4.629945236,5.618905219,4.457843781,4.766033239,4.626637713,3.927403465,5.109143219,4.337796709,4.807009664,4.835747263,4.797951981,4.818896564,4.805627807,4.672826978,3.91227621,4.279694146,4.347290053,4.732464585,4.083511239,4.135838546,4.493704969,4.256082226,4.596863602,5.64171942,5.511686249,4.20647913,4.816952914,5.44978585,5.143838274,5.165791374,4.385313684,4.990215176,4.642990313,4.886101369,5.162379243,5.269747582,4.840558907,5.952480345,4.836858291,4.622947916,5.319708244,4.486437648,4.724950347,4.701543512,5.684998222,3.598591502,4.514583091,4.446368729,4.615074888,5.283514383,4.732844426,4.933865302,5.273922383,5.058537299,4.67410468,5.362606647,5.022154722,3.964916098,4.469319464,4.431803452,4.933846422,4.506208389,5.108445002,4.749625439,4.607963481,5.113475477,4.157811757,5.320683233,4.732225777,5.248284347,4.712711323,4.923581829,4.589098304,5.000743698,4.479650941,4.420428504,5.019377227,5.333713532,4.581176474,4.715931798,5.150689643,5.085955711,5.472880885,5.288185044,5.421883051,4.886223334,5.467908729,4.742728456,4.453774357,4.830731951,4.250196075,4.895360793,4.601845057,4.779065316,4.917178713,5.258183463,4.981140261,4.517162289,3.878352605,5.260496187,4.476349282,5.573977341,4.803996751,4.90167787,4.425922493,4.931153531,5.186639211
PDLIM2,2.768205502,2.84020136,2.348770638,2.602029225,2.583976322,2.213596135,2.511872807,2.476174277,2.167004598,2.288831015,2.264716569,2.966910301,2.593640608,2.682393511,2.21881216,2.495720742,2.944952124,2.577948407,2.234930448,2.752598749,2.262373019,1.4379734,2.734850496,2.745882689,2.402722177,2.553778259,2.653312295,2.375984695,2.516317779,3.272814513,2.301382787,2.432772379,3.162661211,2.559100189,1.943546308,2.340562269,2.460401833,2.13917477,2.239856258,2.859890059,2.129381941,2.391657754,2.401766976,2.745194298,2.333795809,2.684953353,3.015890018,2.640412699,2.240680682,2.435335225,1.874993639,1.95486631,2.441749047,2.26165116,2.471395589,3.009526333,3.229495637,2.905562705,1.799626143,2.896116816,2.831715132,2.467096849,2.265526912,2.521754319,2.492237764,1.978708171,2.573132118,2.195599575,2.512201598,2.407271164,2.889609823,2.174694034,2.192636061,1.95746891,2.39297679,2.311909942,1.575118667,2.397857712,1.770913597,2.43023174,1.738335504,2.761434216,1.932817103,2.313942357,2.555816155,2.331275267,2.549619889,3.010797738,2.836509924,2.180593462,2.438372703,1.948227044,2.895671004,2.402967698,2.349704962,2.488206488,2.30097298,2.340191935,2.648028196,2.807911283,3.822903465,2.423309237,2.089464253,2.565694652,2.534310665,3.491096284,1.890874671,2.516595135,2.709599436,2.10144838,2.702790505,3.119870741,2.424115888,2.938850337,2.086206301,2.621289993,2.73489384,2.715563951,2.560543777,2.928427177
PDPK1,3.557753169,3.188511702,2.428035163,3.82374936,3.392605933,3.54219613,2.891827439,2.594238002,2.980592027,3.928692465,3.223252629,3.627011428,2.867876701,3.85913469,3.397255346,3.040962548,3.561032801,3.459943029,3.585479374,3.559883331,1.996244108,3.394843362,3.447354378,3.141252933,3.684987005,3.256119977,3.084880654,3.192967394,2.942702161,3.061586129,3.826039959,3.225321209,3.046822797,3.551417579,4.27932271,3.49336553,3.728214408,3.704185857,3.826029786,3.661590001,4.033370138,3.978872878,3.932486431,3.12108173,3.61805067,3.155474007,3.195505089,4.470647487,4.102044982,2.717363862,3.742545234,3.555214907,3.704484686,2.889064624,2.161661992,3.251931127,2.378428388,3.132543942,2.218378211,3.248140105,3.396940372,3.658154345,3.47844121,2.186373777,2.862114111,3.768798332,2.482822474,2.154648013,3.245039234,2.594691857,3.216035732,3.44173577,3.728268837,3.53684865,3.501209824,4.094252963,4.426217782,3.239504972,3.923044565,3.145090477,4.255478073,3.453280513,3.56817807,3.59513363,1.982655956,3.394802213,3.554232738,3.541787394,3.502254213,3.630463719,3.503984704,2.031077543,2.354480371,3.346914352,3.421909973,2.99385548,3.984972074,3.18927109,2.610038557,3.657845763,3.130107179,3.229726341,3.854893311,3.948273775,3.122556769,3.556355838,3.423268893,3.270753178,3.415650514,2.471889774,3.740603808,3.159322403,3.24337966,3.899446352,4.490550877,3.113450473,3.664186989,3.514665142,3.842506234,3.940702375
PEG10,6.546899089,5.474374388,2.761093752,7.722168165,4.133432007,4.776951454,5.479925739,4.115857262,3.940937235,7.561371201,7.948478204,5.690246666,5.144780586,4.56817807,7.651821641,7.945073897,4.659627771,7.016838367,6.628780884,7.55096452,4.171959369,6.294604208,7.019012423,4.229487946,7.708429367,5.145575566,6.802027737,4.212273611,6.440018661,5.156671667,4.57706622,3.599163041,5.536889048,6.725687995,7.784903077,4.092545742,6.28800966,6.365118592,5.337343593,7.09145337,5.633904862,5.969185034,8.281636128,5.91046405,8.93657493,8.620082332,3.37534532,5.876381879,7.703052928,7.292995193,6.538263442,4.711555477,5.350606859,7.984334715,5.611027749,4.137765808,7.371326235,7.082652566,3.498786991,7.762385361,6.53919449,6.597459663,7.120962543,4.931162988,8.397553138,7.636707265,4.90430104,2.976730221,6.611107445,4.46234685,6.782972008,6.318794045,5.532597491,6.891464149,6.28978099,7.976475912,5.932658862,3.96877276,7.630117113,5.007800983,4.716003161,7.695059822,5.172975479,6.984579097,5.56030226,5.758708252,6.583312978,4.569752338,5.671916066,7.308155154,5.525079124,4.62396048,4.033898682,2.420132027,2.279590153,8.333636169,6.580759042,6.794949955,4.455616552,7.057138304,7.871016251,3.557287542,8.006979036,6.345531214,3.480678739,7.808526636,4.48847002,3.747859985,5.763201742,4.896974132,6.555221043,2.158530925,5.811810086,6.442689758,7.595335816,3.326163395,7.461761001,7.652779737,6.243726197,4.807906132
PFKM,6.150545461,4.741051646,5.841638564,6.233061663,5.244411409,5.609902675,5.427297757,4.401917121,5.769798181,6.234614362,6.442094212,6.21573489,5.979547523,5.644981053,6.315381462,5.818554058,6.474830248,5.803965763,5.645032949,6.133207986,5.003242417,5.560711898,5.609763825,5.62866571,6.2479427,5.793901083,6.033808403,6.064171501,5.437613933,6.003093966,5.900958558,5.828365012,5.754163301,6.254372951,6.271707658,5.883826063,6.195138896,6.196945333,6.754922233,6.118909935,6.232731739,6.222205632,6.624036539,5.665250632,6.311181568,6.327371201,6.071586783,5.997829818,5.883564613,5.59893981,6.521518783,5.334042614,5.937485641,5.861598119,5.843129628,6.369517085,6.083102715,5.920691082,5.23046819,6.249344834,5.837577477,6.048107555,6.810320989,5.057718857,6.090427925,6.916947116,5.11898674,5.745315328,6.275586319,5.966651949,5.893934903,6.167646952,6.36063818,5.159528278,5.189504364,5.877101273,6.291800604,5.69443729,6.16773726,5.757570022,5.664104482,6.184383454,4.93741031,5.950351762,5.157512672,5.528983816,6.07806112,6.706041467,6.35009939,6.203637737,6.464978596,5.588885501,6.46828191,6.298079069,6.407459828,6.65507414,6.396145786,6.124154406,5.69323882,6.559038988,5.664479996,6.560140207,6.313331119,6.532061317,5.61407374,5.857525728,6.437860244,5.716203506,6.153677676,5.768581342,5.419302917,6.219437669,5.826645087,6.737452872,5.62448989,6.693714147,6.24004523,5.498442363,6.538871795,6.650315083
PGM3,5.129443765,4.732703354,4.106733567,4.760731921,4.14434826,3.677158661,4.038102511,4.124088217,3.346517279,5.009378527,4.386610941,4.718701366,3.851729056,4.103942381,5.119588583,3.482499826,3.455333797,4.86390377,4.689511635,4.876841056,4.147542786,4.49320539,4.710674209,4.267445908,4.403608584,3.394953085,4.697857203,3.743881143,4.26412353,4.363570602,4.186754085,3.379690267,3.225568005,4.366825758,4.243874687,3.421694581,4.6704948,5.238916757,3.759677837,4.709263061,5.119343726,4.217347058,3.841137844,3.802586156,4.104319884,4.34838824,4.937363226,3.988802824,4.918357609,4.601696516,4.816159356,4.904811618,4.918343296,4.314587776,4.708374874,4.768390787,4.584595769,3.68688146,3.078848898,4.270573792,4.739318873,4.398015107,4.823336666,3.903597495,5.225737653,4.776683056,4.522714908,3.808086389,5.41753188,4.393402471,3.480381464,3.954475515,3.523850466,4.222796835,4.269728884,5.797557778,4.400175844,4.091869055,4.664653496,4.246058393,3.644202395,3.92782062,4.042539283,4.797728958,4.822368154,3.371433405,4.735939112,3.814509408,4.50852373,3.993420758,4.831132399,3.476031665,4.218788916,4.574670721,4.284225388,3.762168069,4.080623557,4.912922859,3.791626561,5.519909828,4.415907362,3.861538569,4.177032774,3.732703354,4.077260092,3.933336576,4.574658613,3.872336288,4.606951464,4.65239471,3.296604239,4.170814389,4.490801149,3.910665514,4.447347765,4.709704193,4.748697369,4.03171278,3.606773844,4.170189471
PGRMC1,8.127429509,8.361545552,8.448089042,7.628587706,8.598044682,8.303573917,8.009212227,7.441496759,7.555626758,8.209256444,8.088194611,8.206898607,8.104259595,7.720661528,9.04924603,7.660086482,7.37919986,8.157962287,7.860888328,7.543390709,7.545235564,9.263571794,7.92078158,7.401301939,7.876882178,8.028575782,9.035080598,7.124016855,7.537042082,7.763285413,9.06072565,8.094744893,8.075742795,8.193067469,8.065137128,7.364325542,8.931189883,8.095785206,7.969609276,7.981901161,8.053008128,7.948759101,8.239760331,8.024127382,8.913067417,7.710013594,7.840963558,8.216876301,8.266620715,9.002708427,9.116464051,8.669098714,8.436254304,8.496818633,7.749351238,7.604679239,7.952885073,8.024220486,8.122649944,7.965024073,7.980309834,7.523153396,7.756438234,8.143525563,8.978874594,8.578232661,8.20963028,9.051913663,9.284367223,9.584401469,7.796692487,8.593634259,7.708748006,8.346261517,8.411384296,9.19660311,8.977617944,7.906816054,8.660760372,7.717474911,8.548709416,8.025539363,8.142030963,8.580053881,7.964750368,8.406487776,8.277627283,6.874960452,8.068646629,7.882888164,8.562242806,7.475892281,8.357469311,8.084972043,7.879787847,7.700622124,8.335116529,8.712774593,8.614092886,9.213345337,8.534918742,8.235449923,8.118423063,8.393383593,8.038255087,7.879945256,7.908730061,7.998328098,7.728838859,7.640790092,8.521362523,7.209623944,8.640363167,7.951545834,9.275811632,7.911532206,7.950517405,8.063796823,8.512571003,8.082675449
PHF21A,3.864077164,3.627793583,3.938370488,4.519076363,4.034171687,3.393828026,3.482138375,3.417339465,3.239459146,4.503215146,4.001270815,4.398316163,3.766743558,4.837776767,4.481189133,3.240802778,4.42515043,4.20761178,4.189097099,4.611502911,2.64087539,3.235849577,3.510848018,3.950850967,4.500923122,3.829535014,3.990029061,3.855660869,3.98946603,4.169900956,4.220639513,3.469417154,3.671542482,4.0437382,4.567989529,4.451699072,4.165622567,4.863071186,4.279664434,4.329094886,5.030362566,4.509537504,5.156675711,3.889308042,3.813729894,3.61594591,4.355580147,4.328570816,4.570189667,3.664095946,5.039103291,4.138847227,4.550771407,4.214598889,3.775830166,4.544510115,3.387004028,4.215367972,2.966061256,4.039182271,4.362203348,4.81829329,4.114358695,2.844265122,3.239428594,4.56713166,3.184010458,2.840503518,4.191175711,3.780939959,4.360897989,3.882721295,4.474552856,4.326048314,3.698318508,4.97652861,4.077636097,4.167076877,4.802932473,4.271500379,4.341003698,4.123815159,4.111924371,4.215608712,2.277002786,4.271067049,4.157464165,4.170894487,4.246316871,3.930756258,4.821796937,3.459326692,3.365552572,4.066261442,4.399601787,4.678855031,4.651568385,4.385134184,3.507629751,4.370798983,4.107963997,3.954000835,4.609033907,3.795476053,3.727659113,4.290689798,4.174310534,3.585623584,4.543390709,3.906553927,4.190243473,3.921293501,4.397241653,4.239566071,4.93093599,4.79785344,4.379440753,4.136092928,4.642949893,4.831142536
PHKA1,3.879362693,3.707944375,3.837246948,4.35714377,2.436961338,2.933478218,3.820607877,2.034603106,4.528008633,3.805540107,4.40304271,4.801970849,4.130922635,4.249066034,3.730672559,3.572149946,3.945214392,4.217719288,3.703432977,3.917240784,3.140958573,2.254805655,4.006369843,2.968219805,4.144136127,4.779496122,3.086817727,4.230010826,3.324234562,3.510987229,5.046779151,3.778891907,3.574828124,4.325515941,4.309285346,3.982217846,3.431368895,4.260989139,4.371976974,4.037417366,4.906467343,5.242983516,4.263402547,2.874954306,3.544460657,4.247730079,3.622942061,4.853990659,4.40083846,3.095958167,3.84765623,4.366098361,4.33084519,3.817776728,3.329755086,4.557397836,3.937156038,3.869140993,3.32962594,4.53812218,4.019168143,4.756468257,4.457082048,3.494594816,4.339194407,5.449052875,3.867441845,4.040103378,3.852158684,5.144915152,3.588408827,3.526932667,4.416468214,4.269347392,3.630801506,3.909149049,4.217354814,4.845214031,3.963770031,3.82317869,3.610700062,3.090548604,3.266396773,4.078020546,3.558843128,3.969638629,5.006971184,5.094915868,3.367902193,3.733300103,3.962798859,3.303999875,3.97707839,4.031889185,3.5189631,3.898624362,4.270095321,4.221583255,3.937909306,4.165960162,3.666472569,5.047089003,4.257365212,3.596780134,4.332106387,3.662729606,4.251696373,4.768004308,3.818543833,4.258699816,3.183105345,4.018500651,3.686556553,5.190531899,3.545708957,4.806545755,4.725643011,3.610959856,4.757012576,4.273165244
PHKB,4.873596679,4.136421097,3.740992302,5.394565587,4.591015117,3.977975913,4.533681699,4.234708237,4.256059575,5.098891126,5.253773753,5.012711685,3.829514718,4.826934849,5.015136244,4.621788156,4.751244108,4.808003989,4.468922122,5.046774787,4.13873257,4.171887335,5.056912952,4.481628316,4.810756699,4.887837171,4.0767643,4.31533436,4.20533777,4.32311062,4.930817748,3.857582955,4.489645688,4.519504164,4.857806866,4.482564362,4.868523801,5.065697241,5.07057824,4.515939479,5.540104785,4.78707718,4.907328147,4.433199836,4.394315202,4.968606896,4.097526525,5.373888293,5.356756544,4.061335547,4.650287794,4.461980313,4.869229846,5.035857009,4.629117608,5.294429602,4.102624541,4.994339858,4.524596562,4.588516767,4.630370522,5.021519703,5.358761953,4.528546315,3.58633241,4.930207464,4.619770999,4.672244287,4.635528046,4.857757111,4.370289848,4.158724796,5.338092764,4.621266545,3.60250439,4.729699588,4.002342477,5.119796057,4.880896087,3.778997006,5.269949505,4.287693913,4.302136235,4.903443248,4.611089736,3.578564409,4.398712914,4.388113749,4.872552996,4.246446092,4.774660571,3.531306594,4.402176425,4.957793905,4.176570116,4.504099149,5.434151142,5.586041113,5.350468959,5.037474474,3.871902774,5.228283832,4.947105052,4.25077971,4.765768105,4.672295211,4.922882871,4.270962433,5.054149529,5.25581794,3.241214779,4.755395028,4.422555956,4.993280352,4.933780341,4.941829356,5.135259865,4.655975717,4.7398697,5.405243597
PIAS2,3.013015536,2.365160596,2.666847467,3.354550895,3.201790667,2.637308832,2.933780341,2.401193551,2.913358585,3.136010874,3.392894385,3.377082092,2.663777249,2.604189961,3.309685524,2.887018289,3.570280761,3.213409499,3.285121051,3.250673612,2.96556267,2.835722002,2.725915622,2.720978845,3.315870503,2.632082049,3.090751829,2.73508887,3.037065884,3.098082629,3.014623095,2.219369903,2.995502609,2.955796349,3.027826397,3.272306921,2.797884559,3.519629963,3.422542501,3.59413049,4.034391815,2.951308031,3.922169299,2.525066592,3.115432826,2.847676272,3.407026374,3.399512924,3.506919245,2.997202067,3.718536986,3.097880434,3.730031233,3.128078895,2.803227036,3.388230875,3.613460931,3.071899932,2.731574281,2.820076821,3.498633833,3.005741307,3.238420026,2.667551559,3.855929916,3.102943619,3.258232468,3.163643639,3.390007262,3.037364649,3.304452632,2.606560671,3.694768783,2.99396414,2.726068261,3.681854018,3.873793516,2.897143597,3.817991558,3.126345174,2.834771883,2.933138254,3.553348215,3.335340328,2.948638223,3.240054774,3.181961232,3.144829521,2.998430215,2.884128993,3.484782623,3.040576861,2.433627167,3.41149404,3.134943749,3.891662208,3.364474382,3.437067904,2.049317104,2.952464037,2.106649827,3.525931048,3.264341256,2.672832634,3.29769033,2.984078894,3.272739878,2.863442934,3.132099704,3.691333156,2.935968844,2.91201747,3.480407316,3.313536103,3.2479427,3.675217506,3.244947931,3.166024457,2.489697061,3.712518747
PIP4P1,4.968975457,4.957993508,4.763501873,5.440865846,4.900354832,4.767352881,4.702895757,4.985195283,4.565968768,5.453214654,5.25664839,5.588408827,5.138597426,5.117366742,5.445657189,5.204062443,5.313877074,5.461109415,5.216462626,5.412876347,4.73015626,5.206904954,4.47529245,5.311226989,4.725893815,4.706768127,5.574252917,4.624703354,5.435411907,4.794561428,5.636073536,5.351105314,4.747231627,5.158732874,6.221229424,5.403230223,5.601120036,5.604252242,4.518232972,5.207580546,5.380254982,5.858965671,4.77227102,5.092947374,5.560607971,5.202899584,5.509185932,5.085700829,6.062503841,4.953856539,5.72904423,5.688384605,4.729884449,5.670208679,5.471831261,5.757871327,4.830970206,5.456260765,4.906707843,4.8322875,5.723905269,4.825353161,5.147998571,5.456418488,4.979536091,5.333960351,5.439373802,4.832884952,4.833795843,5.276783241,5.549253304,5.27499587,4.80400708,5.027463723,4.118035731,4.657554264,5.314975613,5.158656136,5.62630479,4.448808468,5.131297261,5.258371934,5.168545767,5.247175597,4.990986617,4.675928814,4.970342916,4.398507712,5.138667047,4.525724377,5.446699559,5.358375162,5.222441369,5.099842214,5.359029131,5.716277599,5.224970222,5.446365421,4.94701619,4.826589162,4.516418642,4.762013884,5.493224607,5.455396271,4.892939826,4.90643367,5.702964997,5.386479889,5.342056884,5.311346893,5.921655308,5.346506642,5.183331676,4.950836973,5.759275698,5.633689849,5.352098174,4.905716726,4.995470951,5.893765061
PLD3,7.301709268,8.576934375,7.467422145,7.675770776,7.835328511,8.132688392,6.944638277,7.588141191,7.661724664,8.007322786,7.530474227,7.899576861,8.036886815,8.39345653,7.874042599,7.803616465,7.176165169,8.454724122,7.274074322,8.000996581,6.572926038,7.347977403,8.710653892,7.758067942,7.232378713,7.514603604,7.983108187,7.282895672,7.424227607,7.791923441,8.038169471,8.545878429,7.678013435,7.723403608,7.589947706,7.433445233,7.410742193,6.923203863,6.844032821,7.533880227,7.666694822,7.600900081,7.667284726,8.167951468,8.351391582,8.238680831,7.149126221,7.433659712,7.511255332,7.884626003,7.695344538,7.784628303,7.275718532,7.985216918,8.466280026,7.771992509,7.784264474,7.651059587,7.231620567,7.927893492,8.049513696,8.226771497,7.244080264,7.333515867,8.078219671,7.857720416,6.604173649,6.211339333,7.279952238,7.274892469,7.786996837,7.580150008,7.612704872,7.444189976,8.326365216,8.025517216,6.923481999,7.854751218,7.619725522,7.579031519,7.760538996,7.585092488,6.518794763,7.05342309,5.819313086,7.393520884,6.784447708,7.113103489,7.439103641,6.658220053,8.365261225,8.061296119,7.454449828,7.4371703,7.456932609,7.677706254,7.762740135,8.229891176,7.275792082,7.661864301,8.624597357,6.808901126,7.858167538,8.371735704,7.600065284,7.46872178,7.901364723,8.216665841,8.054688964,6.949530264,7.892295693,8.024199427,7.993858875,8.255624414,7.023660111,6.893035723,7.354947526,8.695447899,7.209009766,7.69346814
PLD6,2.308273493,1.966135105,2.888032075,2.390777727,1.301938767,2.272799586,1.599936639,1.028781298,2.005795193,3.172679521,2.020626651,2.276377553,1.381947801,1.988666511,3.204985798,0.678071905,2.395693498,2.11972137,2.792834534,2.552131108,2.190836067,3.466353041,2.278252439,1.951998017,2.905427923,2.756809814,3.574513302,3.082327903,2.062156259,3.204406814,3.418972489,2.634848796,2.169347808,2.933383791,2.12386481,2.577465084,2.569442483,2.779890039,2.122606463,2.530145673,3.300094431,1.643255904,2.504239013,1.678883193,3.067690339,2.289981972,2.364460374,3.061136778,1.396981459,2.942627102,3.958981835,1.505738524,3.326868072,2.320340257,2.301558383,3.07057824,2.198525585,2.603739086,1.501413667,1.4843444,1.730748629,2.505941728,2.64487149,2.327773578,3.291205701,1.643579166,1.874088721,0.890485605,3.523624681,2.04701482,2.88594524,2.949497581,1.999170212,2.434000978,1.614662735,4.588264894,2.205048377,2.420994335,3.682213702,1.962771101,2.258368165,2.293547058,1.918195389,3.11335045,2.378483879,2.59490679,3.163482631,2.610062188,2.470224475,1.464877338,3.054344922,1.64791311,1.595169444,3.219478328,2.723995345,2.551122222,1.874010006,1.984334145,1.69483563,3.759411533,1.635336495,3.268539193,2.399280488,2.692047727,2.986629371,2.608430781,3.588468794,2.020235488,2.366895681,2.453333197,3.588312873,2.839113066,2.10390043,2.31225856,3.400114349,2.409879672,2.659741927,2.580917289,2.910924497,2.931342669
PLEKHA1,2.169604367,2.230264508,1.520195926,2.229557161,2.217665011,2.641384179,2.005364055,1.881038076,1.898943543,2.281312491,1.759113213,2.30389762,1.651086143,2.442598534,2.171623176,2.041313082,1.645747765,2.0998338,1.613390205,1.85646786,2.206049271,2.131293145,1.633617203,1.927175874,1.922654566,1.567545448,2.268104974,1.387693396,1.729618025,1.549324164,1.591727283,1.761498045,1.496871349,2.219060072,2.18081621,2.185549435,2.590410398,2.421748432,2.069152202,2.16459322,2.42913387,2.040226148,1.76132783,2.305941346,3.270573792,1.827290617,1.780436093,2.262613558,1.991970741,1.529820947,2.119688175,2.046071916,1.894604374,1.911653237,1.282499113,1.762093637,1.507058837,1.688225127,1.910655921,1.808137887,1.647774993,1.451013243,1.613201587,1.708363837,1.952706308,1.769433237,2.125254339,1.650213105,2.287147194,1.679378755,1.552770524,2.062398064,2.199248307,2.673579037,1.696216434,3.21400043,2.267236142,2.236063956,2.234593287,1.035131198,2.392482293,1.908889747,2.071041828,1.957617488,1.617721636,1.450696596,1.58491441,1.617016311,1.337425664,1.477780929,1.564914659,1.390172396,0.918920467,1.901030988,1.855750557,2.014355293,2.603905214,1.922464285,1.835762419,2.184756353,2.186880831,1.58842082,1.895496519,2.908486295,2.27730042,2.156364254,1.923301335,1.752448891,2.013283587,1.972472098,2.048305947,1.627560148,2.325098538,2.092139768,2.310369207,1.924556002,1.957691771,1.511215001,1.694033266,1.998628788
