Feature,LR_Coefficient,LR_Abs,RF_Importance
FAM174A,0.029380375283981713,0.029380375283981713,0.0014004144977949543
HOXA2,-0.029206019641230194,0.029206019641230194,0.00018069912412214896
RPL10P5,0.029166088782598906,0.029166088782598906,0.00019476111224285892
CCS,0.029079231314407608,0.029079231314407608,0.0022217818053197076
RCAN1,-0.02906788634124381,0.02906788634124381,0.00043045547226596223
TRNAU1AP,0.02897019019869729,0.02897019019869729,0.0003753053694710607
AC025211.1,0.028969856858260614,0.028969856858260614,0.0
AP001282.2,-0.02893419531736086,0.02893419531736086,0.0
AC087742.1,-0.028796027256550966,0.028796027256550966,0.001296144630441527
SREBF1,-0.028749251690568908,0.028749251690568908,0.0008939043411893884
PRR13,0.028642947001428998,0.028642947001428998,0.001848760947276753
COPRS,-0.028593579659659293,0.028593579659659293,0.0004191122717009833
AC104463.2,-0.028588102825240037,0.028588102825240037,0.0
AC091965.1,0.028420354515867163,0.028420354515867163,0.001761428416893152
EEF1A1P33,-0.028400314649281784,0.028400314649281784,0.0006620122780979583
LINC00706,-0.028351204007699794,0.028351204007699794,0.0008490157521175105
AGAP2-AS1,-0.02832037936296504,0.02832037936296504,0.0005993814256828004
AL353705.3,0.02825484195197055,0.02825484195197055,0.0006577355816476325
EPHB2,-0.028059969217782317,0.028059969217782317,0.0
LINC01831,0.02799649059455847,0.02799649059455847,0.0
LUZP2,-0.027989400516613642,0.027989400516613642,0.0007317137324357046
RPP25,-0.027904362820838215,0.027904362820838215,0.0
HNRNPA1P35,0.027875239573754162,0.027875239573754162,0.0026178512657647488
AL353151.1,-0.027731838420818795,0.027731838420818795,0.007649817879128402
LINC01943,-0.02763611194262713,0.02763611194262713,0.0
PARK7,-0.027500047931481853,0.027500047931481853,0.0003552397923383144
AC073050.1,-0.02749728541684504,0.02749728541684504,0.0006514142957442578
CLEC18A,0.027437093639719443,0.027437093639719443,0.00036316943650766735
RN7SL5P,-0.027425509182918747,0.027425509182918747,0.0010109663224775296
DISC1,0.02722265681324905,0.02722265681324905,0.00019983483817551226
IGFBP6,0.02713505190449536,0.02713505190449536,0.0009035767005306204
AC127070.1,-0.027002162080395086,0.027002162080395086,0.0
NELL1,0.02696231581890253,0.02696231581890253,0.0
NUS1P1,-0.026891472856857373,0.026891472856857373,0.00010520759099427322
ACTA1,-0.026822697442536042,0.026822697442536042,9.994712105538036e-05
HSPA8P1,-0.026705062691056856,0.026705062691056856,0.0005388214358257035
FAM21EP,-0.026642206799696453,0.026642206799696453,0.000845192470559372
TNFSF12,0.02658525505133982,0.02658525505133982,0.0005629010637765603
NIT1,-0.026568787536552937,0.026568787536552937,0.0
NEUROD2,-0.026560715010563566,0.026560715010563566,0.00217190126476241
HARBI1,-0.026555036763742552,0.026555036763742552,9.892473118279541e-05
TFAP2A-AS1,-0.026443011998018788,0.026443011998018788,0.0007257720448937625
PTGDS,-0.026331451824993028,0.026331451824993028,0.0006000661133862684
AC000067.1,-0.026276387425663465,0.026276387425663465,9.703450757059446e-05
SEPTIN4,-0.026209428336903446,0.026209428336903446,0.0007990182501349078
UBA6-AS1,-0.02609727859182027,0.02609727859182027,0.0007062248227368218
NFATC1,0.026093353123391682,0.026093353123391682,0.0019458063542910095
RPS3AP43,0.02599776066463632,0.02599776066463632,0.0006998451327627241
PTPN4,-0.025887935598199623,0.025887935598199623,0.00104262980321988
KLHL35,-0.025877161828569088,0.025877161828569088,0.003259337914256378
RNU4-62P,0.025847864619987594,0.025847864619987594,0.0
DCAF12,-0.025751526313570812,0.025751526313570812,0.0
CRNDE,0.025694556944364802,0.025694556944364802,0.0007729747816455599
CHMP3,0.025610178690831067,0.025610178690831067,0.0010792088248860402
NRG1,0.025518217293830338,0.025518217293830338,0.00019477694951272503
AC010970.1,-0.02539657043366339,0.02539657043366339,0.0013558959252930017
RHBDL2,-0.025277453459425593,0.025277453459425593,0.0004089418705281494
NBR2,0.025244090836634196,0.025244090836634196,0.0002062144025263625
TAS2R14,0.02491120722068211,0.02491120722068211,0.0007397268056345334
AP001160.3,-0.024882633523374876,0.024882633523374876,0.0
RPGRIP1L,0.024727388350731704,0.024727388350731704,0.0012644904429060595
RRAD,-0.024701566004589916,0.024701566004589916,9.667728552947923e-05
ST6GALNAC4P1,0.02463781969476428,0.02463781969476428,0.0011446436895216476
DDX25,-0.024549575934403062,0.024549575934403062,0.0012811282832423142
TRAPPC8,0.02454887612622812,0.02454887612622812,0.00035949411840753
RHOU,0.0245262829220221,0.0245262829220221,0.0011217546069360088
AL021408.1,0.024463241461820478,0.024463241461820478,0.00014608407465550307
HOXB-AS1,0.024221895016400027,0.024221895016400027,0.0005970957494828157
AP001086.1,0.024209826556169215,0.024209826556169215,0.0005654839427508326
SLC17A6,-0.024056064940360906,0.024056064940360906,0.0020934132687288926
RCCD1,-0.023890680630980165,0.023890680630980165,0.0014134056006696904
ENO2,0.02384023294046121,0.02384023294046121,0.00026905517491478863
GPR1,-0.023705805879880328,0.023705805879880328,0.0004763993835233618
TBC1D15,-0.023680992885917664,0.023680992885917664,0.0008470346278004334
AC073136.1,0.023596039344598998,0.023596039344598998,0.0
MIR4280HG,0.0235548966673458,0.0235548966673458,0.0005264213689425159
AC009878.1,-0.023530514213298607,0.023530514213298607,0.0003102769088170538
ZNF396,-0.023489759402803224,0.023489759402803224,0.0003454153815156063
AC079174.2,0.02341653471153004,0.02341653471153004,0.0005769968108201203
CCL3L3,0.023387666562937975,0.023387666562937975,0.00043136318424903214
SCARA3,-0.02334252222267931,0.02334252222267931,0.002136232477108631
PCAT6,-0.023340057834721678,0.023340057834721678,0.0001940458975656493
FAM166C,0.023125316915509744,0.023125316915509744,0.0008989880312360584
AC002542.6,0.02312417488765206,0.02312417488765206,8.281523991710493e-05
AC253536.1,-0.022993452203623005,0.022993452203623005,0.0003692234872575277
FADS3,0.022946950075345272,0.022946950075345272,0.001540505784027118
AC008429.1,-0.022935519153576212,0.022935519153576212,0.00028676611975943586
AC005534.1,-0.02289337138862104,0.02289337138862104,0.00026217228464419425
PLAUR,0.02281978183053766,0.02281978183053766,0.002328955606047478
OLFM1,-0.02274373373176482,0.02274373373176482,0.0012153815721863575
RRM2P3,0.022702478729579943,0.022702478729579943,0.0004509539013714418
RAB3GAP2,0.02261374919575646,0.02261374919575646,0.00044186266697835775
RNU7-151P,0.022455109423604278,0.022455109423604278,0.0
PRIMA1,-0.0224158025320058,0.0224158025320058,0.0007778813587728987
LINC01141,-0.022391241700268644,0.022391241700268644,0.0
SHISA5,0.022369505934413333,0.022369505934413333,0.00035075744549983975
LINC01431,0.022283974685122325,0.022283974685122325,0.0008761112994045687
EIF2AK3,0.022159788467829383,0.022159788467829383,0.0003678145240455693
LY6G5C,-0.022129385633509302,0.022129385633509302,0.0
INHA,0.022111035222691183,0.022111035222691183,0.0003786323116318841
BHLHE40,0.02206369753647193,0.02206369753647193,0.005548157700187675
BASP1,0.02193200282732385,0.02193200282732385,2.523234146875346e-19
SCG5,0.02192930933541437,0.02192930933541437,0.00031638418079095963
RPL10P4,-0.021751646070609653,0.021751646070609653,0.000346902825263335
ELN-AS1,0.021712151457982824,0.021712151457982824,0.0006511883717920332
AL023284.4,0.02161856225127984,0.02161856225127984,0.0010604537308353246
SHISA6,-0.021506226479411434,0.021506226479411434,0.0006560362518114807
AC243960.2,0.021490255120618522,0.021490255120618522,0.0008281254970873526
ASXL2,0.02148869626264092,0.02148869626264092,0.0009373564165167255
AC010999.2,0.02143051431473718,0.02143051431473718,0.0007286610434799615
LITAF,-0.02139172121673599,0.02139172121673599,0.0006752783194278593
GPD1L,-0.021331950144891927,0.021331950144891927,0.0004870380051468332
POPDC3,0.021274826601837882,0.021274826601837882,0.0
WDR35,0.021239796351200508,0.021239796351200508,0.0016117057208619033
RARA,-0.02118492988333447,0.02118492988333447,0.0004461223465639653
AC083829.1,0.02108813665893109,0.02108813665893109,0.0023970040112174253
CD83,-0.021085623223995646,0.021085623223995646,0.0016436677147494013
GPR27,-0.021036152216032472,0.021036152216032472,0.0
HPCAL1,0.020931552473700512,0.020931552473700512,0.002001825460806235
AL359711.2,-0.020877350645118614,0.020877350645118614,0.0006075594280484137
TRPT1,-0.020855634357588897,0.020855634357588897,0.000194344206231279
EEF1E1,0.0207974611764059,0.0207974611764059,0.0
ARPC3P4,0.02078201319194244,0.02078201319194244,0.00018140675826820255
TNFSF9,-0.020620464287955543,0.020620464287955543,0.0005572468344414238
MT1P1,-0.020582326141925473,0.020582326141925473,0.00026071196430604653
AC099789.1,0.0205739710193479,0.0205739710193479,0.00041143699881116
MIR22HG,-0.02052089551753687,0.02052089551753687,0.00019492656875834402
EIF4BP7,0.020509485546374495,0.020509485546374495,0.0010702719436215498
TCFL5,0.02036958018165968,0.02036958018165968,0.0009082280666407744
RN7SL752P,-0.02036050155426427,0.02036050155426427,0.0009103950993163436
GGTLC4P,-0.02035684626129748,0.02035684626129748,0.0017988464093240078
IFNAR2,0.020250846374592794,0.020250846374592794,0.0
AC113361.1,0.020222085376580483,0.020222085376580483,0.0
RNA5SP474,0.020153304917511043,0.020153304917511043,0.0008394719590637928
AC012291.3,-0.020114218664328307,0.020114218664328307,0.00035383617498100777
KANSL1-AS1,0.020071781487692442,0.020071781487692442,0.0005167327391308563
AC012213.4,-0.020024365005468933,0.020024365005468933,0.00028557565675469554
ALKAL2,-0.02001042081807704,0.02001042081807704,0.0008901131851888339
AC005083.1,-0.019830970365463114,0.019830970365463114,0.00042528931414993596
LINC02391,-0.019814381937992728,0.019814381937992728,0.0005159993526936044
SNORA3B,-0.01979253285820061,0.01979253285820061,0.0007427790776124603
PJVK,-0.019755212668715195,0.019755212668715195,0.00030739051667313835
GNL3L,0.01968674845922132,0.01968674845922132,0.002695664937353596
ATP1B3,0.01966450717815156,0.01966450717815156,0.00027860639564837727
AC084036.1,0.019652681918589418,0.019652681918589418,0.0007594730120357427
LEMD3,0.01962279310651937,0.01962279310651937,0.0009063866105962574
MXRA5,0.019599971331918622,0.019599971331918622,0.00332724693971441
RNA5SP301,-0.019475141129807423,0.019475141129807423,0.00010015126836647226
LYPLAL1-DT,0.019411602975308414,0.019411602975308414,0.0009886828224769924
PCDHB3,0.019357955627384016,0.019357955627384016,0.001216564450295527
LINC02094,-0.01915049108216533,0.01915049108216533,0.00042589505437802555
AC006249.1,-0.01898755338995211,0.01898755338995211,0.0
MRPL28,-0.018855556520283066,0.018855556520283066,0.0
PTRH2,-0.01881893386534498,0.01881893386534498,0.0
RBFOX1,0.018779445931506582,0.018779445931506582,0.00031845766902602877
LMNTD1,0.018747809955762456,0.018747809955762456,0.0005270720386327498
HOXD-AS2,-0.018593165806242536,0.018593165806242536,0.0007217427883844374
BCAT1,0.018541585766368433,0.018541585766368433,0.00056029669578411
AC006504.7,0.01848013458314997,0.01848013458314997,0.00019343677919899345
TM9SF2,0.018381094913820416,0.018381094913820416,0.0005725532062388504
ZBTB8OS,0.018268158099088473,0.018268158099088473,0.0005364440987789523
CLU,-0.018264254215668716,0.018264254215668716,0.00019519519519519497
LYPLA1P3,0.018228606841135753,0.018228606841135753,0.00026644841697104127
RNA5SP490,-0.018110870279821244,0.018110870279821244,0.0005712272065767534
LIN7A,-0.017921009292387848,0.017921009292387848,0.0
SIK1B,-0.0179173694476711,0.0179173694476711,0.0
GCKR,0.017906043155738256,0.017906043155738256,0.00027204327423100035
ZFHX2-AS1,-0.0176680668869124,0.0176680668869124,0.0006574182825916472
GAPDHP44,0.017589087107338044,0.017589087107338044,0.0004275066548358461
ITGA6-AS1,-0.017560022550420742,0.017560022550420742,0.0007866740508869679
SNRPGP14,0.01751760668955187,0.01751760668955187,0.00027700282088730923
AC130650.2,0.017430794657161564,0.017430794657161564,0.00021383466033036725
AC011468.5,-0.017383262356814776,0.017383262356814776,0.0003616208805323981
CRYAB,-0.017377379834162206,0.017377379834162206,0.0009233396177692214
CASC2,-0.01736849828844586,0.01736849828844586,0.0011074404074122594
TMEM42,0.01731057981556938,0.01731057981556938,0.0007436958353081722
UNC5B-AS1,0.017061928636076824,0.017061928636076824,0.00020656099137111755
NAXD,0.01701166288840568,0.01701166288840568,0.00027497359441013924
AC091390.2,0.016868707248122963,0.016868707248122963,0.0005553093653094487
RPSAP70,0.016862367957691957,0.016862367957691957,0.0001846197204472405
STMN2,-0.016859241729147854,0.016859241729147854,0.0018429056694160117
RPL15P5,-0.016751167977763652,0.016751167977763652,0.0020731298356373704
CCT6P2,-0.01674219717919612,0.01674219717919612,0.0
HNRNPA3P12,-0.016741954909615202,0.016741954909615202,0.00046838503468923877
SLC47A1,0.016489639570043443,0.016489639570043443,0.0002592047375794411
AC068057.2,-0.016388737983510374,0.016388737983510374,0.000172729961549848
TENT5B,-0.016328596909280943,0.016328596909280943,0.0005614323286912041
FAM217B,0.016320271279674493,0.016320271279674493,0.00025462828731519737
EEF1A1P22,-0.016114342828599134,0.016114342828599134,0.00021345294403546752
TMEM138,0.016092337027280714,0.016092337027280714,0.00047439319058366504
RASAL2-AS1,0.015976267496614103,0.015976267496614103,0.0
RPL35AP8,0.015882909556703784,0.015882909556703784,0.00024294998287799412
AC104695.3,0.015851760804261764,0.015851760804261764,0.0011097095685024625
AC016065.1,0.015796819088887293,0.015796819088887293,0.0007487476505776166
RSPH4A,-0.015743062809099654,0.015743062809099654,0.00030948921302201645
EIF3J-DT,0.01573811274122929,0.01573811274122929,0.0010268402860769737
MT-TL1,0.015631230634535934,0.015631230634535934,0.0006472541564593495
AL035587.2,-0.01561868715253178,0.01561868715253178,0.0010678122029399246
RPL7P38,0.015592001893158503,0.015592001893158503,0.0006650197012496592
PF4,-0.015449573515432479,0.015449573515432479,0.00027993087739034697
EEF1A1P29,-0.015426311938563983,0.015426311938563983,0.0002772510354556356
AC148477.1,-0.01540193814448847,0.01540193814448847,0.0
HOXD9,0.015160855330249565,0.015160855330249565,0.0
AC009955.4,0.015138804879677009,0.015138804879677009,0.00039646123760071636
NBPF2P,0.015118694774636211,0.015118694774636211,9.355653793903015e-05
CREB5,0.015043219058748631,0.015043219058748631,0.0012511426299416056
TPMT,-0.014961620881897873,0.014961620881897873,9.818683109005653e-05
CYP51A1P2,-0.014932721582077608,0.014932721582077608,0.0013556785073988436
TENM2,-0.01492300810956546,0.01492300810956546,0.0011222700462298722
CRTAC1,-0.014850724644919919,0.014850724644919919,0.0
ASB16-AS1,0.014811024628195984,0.014811024628195984,0.00028204578032477076
NCOA4,-0.014758482371486173,0.014758482371486173,0.001678074639508373
VMP1,-0.014633575791981553,0.014633575791981553,0.0
LINC02328,-0.014617103851921399,0.014617103851921399,0.0008165553526146498
VWA8,0.014476444812554657,0.014476444812554657,0.0002176648341184084
ELAVL4,-0.014344344342733283,0.014344344342733283,0.0006134892038327104
GCFC2,-0.014294513536580806,0.014294513536580806,0.0001015764307195513
AL353708.1,-0.01427839516481326,0.01427839516481326,0.00015602411745018442
COX17,-0.014184938902054467,0.014184938902054467,0.0010161909655534147
RPL7P44,-0.014165832023355253,0.014165832023355253,1.7450830289972322e-05
AL161935.2,0.014113380591163403,0.014113380591163403,0.0005349322681815348
FAM241B,0.013986860995757579,0.013986860995757579,0.0
KCNG1,0.013907447562628709,0.013907447562628709,0.0001876941109029969
AC016876.1,-0.01379854621285075,0.01379854621285075,0.003286887160606871
IDS,0.01378924939423678,0.01378924939423678,0.0006324103887252442
EEF1A1P25,-0.013775552059545958,0.013775552059545958,0.00048634049185975793
RAD51D,-0.013773636869705124,0.013773636869705124,0.00028763859211785984
HOTAIR,0.013738930266486876,0.013738930266486876,0.0
NEK5,0.01370083119955064,0.01370083119955064,0.0013936867783927004
KLHL29,-0.013575188957948207,0.013575188957948207,0.0012711914026350096
VKORC1,-0.013553817590669617,0.013553817590669617,0.0010970695861073762
RNASEK,-0.013540157818399312,0.013540157818399312,0.0001901238896933669
CBX3P9,-0.013391532312591293,0.013391532312591293,0.0013487879677826975
B4GALT7,-0.013367325000453574,0.013367325000453574,9.809381023773807e-05
PCDHB12,0.013225619268073344,0.013225619268073344,0.00026644433563163556
ROM1,0.013211539415724574,0.013211539415724574,0.0002923213435484568
AL355385.1,-0.013207324298978787,0.013207324298978787,0.0006411699507811917
AC009097.2,-0.013193175616284615,0.013193175616284615,0.0005720025487905351
LINC00672,-0.013181388603188562,0.013181388603188562,0.0
AC025162.2,0.013085050616686739,0.013085050616686739,0.0
RPS11P7,-0.01306749309794916,0.01306749309794916,0.0016765308126956262
AC131159.2,0.012906516456888083,0.012906516456888083,0.0005447222294874991
MEA1,-0.012819716541956069,0.012819716541956069,0.00044516694107105587
AL662797.1,-0.012783268593640644,0.012783268593640644,0.0005865005775538951
AC097372.2,-0.01276604659604763,0.01276604659604763,0.0008126709266049302
TIMP2,-0.012576091588953191,0.012576091588953191,0.001451084090074722
PAPPA-AS2,-0.012400349842892266,0.012400349842892266,0.0011211150369853861
RPL12P10,-0.012321935437349501,0.012321935437349501,0.0
ATF3,0.012321453271041389,0.012321453271041389,0.0
CYP39A1,-0.012270865592247524,0.012270865592247524,0.0012514446462948026
YWHAH,0.012166951509222267,0.012166951509222267,0.0
HAGH,-0.012155336800846687,0.012155336800846687,0.0006680478372996873
AC087623.2,-0.012135732509042724,0.012135732509042724,0.0
AP000254.1,-0.011896230349588699,0.011896230349588699,0.0
CBLN4,-0.011879071494421441,0.011879071494421441,0.0
NCMAP,0.011700435677250971,0.011700435677250971,0.0007800969911119122
NDUFB1P1,-0.011584850345653337,0.011584850345653337,0.00026904404102092024
CORO7,0.01139699589588307,0.01139699589588307,0.00010056970602063092
SLC9A3R2,0.011387513737444213,0.011387513737444213,8.799121702347477e-05
WBP2,0.01135701873416689,0.01135701873416689,0.0008409181308635941
AC016582.3,-0.011306153909477805,0.011306153909477805,9.009009009008968e-05
AC005034.4,0.011305002323317992,0.011305002323317992,0.0
EDN1,-0.011093453683239435,0.011093453683239435,0.0005089322082969788
AL357515.1,0.011058116701616277,0.011058116701616277,0.0004128677972784547
ZSCAN5A,0.010990515591285147,0.010990515591285147,0.0007954084744344499
AL451081.2,-0.010842896689555914,0.010842896689555914,0.00027490359565648785
BEST1,0.010777333890493533,0.010777333890493533,0.0009410064630601049
SCRN2,0.010737357274351362,0.010737357274351362,9.674582233948958e-05
THOC6,0.010684999972943934,0.010684999972943934,0.0
AC010319.3,0.010654418922910634,0.010654418922910634,0.0033966375472640822
SH2D5,-0.01062673187328731,0.01062673187328731,0.0
BHLHE22,-0.010614228971181059,0.010614228971181059,0.0003758654797230456
HOXC13,-0.010578550532149742,0.010578550532149742,0.002102374970672628
CACNG5,-0.010563197953242544,0.010563197953242544,0.0006670227480483141
AP002840.2,-0.010525220836803253,0.010525220836803253,0.005075870837632177
NAA80,-0.010424211396447199,0.010424211396447199,0.00018608146460406878
AL353691.1,-0.010377856739357257,0.010377856739357257,0.00018920157991254676
PFDN2,0.010325882038014626,0.010325882038014626,0.0008865780957805638
RAB26,-0.010293335041020679,0.010293335041020679,0.0019881278160356164
ZFYVE28,-0.010281110576264145,0.010281110576264145,0.0014244864129019652
MIER1,-0.010238387353617102,0.010238387353617102,0.00035054522222232145
TRAPPC1,-0.0102092909420931,0.0102092909420931,0.0003205726735138492
MIR6784,-0.010199184068837125,0.010199184068837125,0.0
RPL10P8,0.010191506232035448,0.010191506232035448,0.000249784745715079
AC093270.1,0.010100043867016698,0.010100043867016698,0.0006375472057134989
NUS1,0.00997218014941248,0.00997218014941248,0.00024620169353660866
AL021154.1,-0.009961247323427395,0.009961247323427395,0.0005170831541478129
NDUFS6,-0.009928667463918073,0.009928667463918073,0.0002857142857142849
MYOZ1,-0.009857657082218554,0.009857657082218554,0.0010922668320407524
TVP23A,0.009785892270671863,0.009785892270671863,9.967000498829751e-05
CHPF,0.009767297676653183,0.009767297676653183,0.0
SIL1,-0.009741715882127834,0.009741715882127834,0.00017033043787463122
PSIP1P1,-0.009685398126530114,0.009685398126530114,0.00023677613748612658
SLC35A1,-0.009614975252738354,0.009614975252738354,0.0011323395351548454
CATSPER1,-0.009579512578724072,0.009579512578724072,0.0
PDE6B,-0.009574013292587408,0.009574013292587408,0.0009757810912882261
MTCO2P2,-0.009510890971419928,0.009510890971419928,0.00019440265625044525
AC026471.6,-0.009482879994153304,0.009482879994153304,9.74567284947548e-05
KRT10,-0.00939220369838469,0.00939220369838469,0.0025273732200704955
HGD,-0.009369079519775916,0.009369079519775916,0.00034353482931455826
AC016769.5,-0.009340848656838029,0.009340848656838029,0.0019409585298814202
RPS12P23,0.009317362257454918,0.009317362257454918,0.00019773936482868687
TBL1XR1,-0.009285636166089298,0.009285636166089298,0.00023027051196065226
YBEY,0.009260691122269158,0.009260691122269158,0.0009111694246595776
AC107464.2,0.009222941057961643,0.009222941057961643,0.002784085395238572
F3,0.009188166674864495,0.009188166674864495,0.002321892845310666
AL158151.2,-0.00903794973257122,0.00903794973257122,0.0005581157194060399
LANCL3,-0.008881477816239776,0.008881477816239776,0.0006283978374249102
CDKN1A,-0.008854239830134319,0.008854239830134319,0.000826378567580808
AC087442.1,-0.008802533177570624,0.008802533177570624,9.195563121361211e-05
AC104024.4,-0.008733364094161287,0.008733364094161287,0.00048490488006616955
PPM1J,0.00851843635449882,0.00851843635449882,0.0008252374250238355
TAS2R15P,0.00851598064736768,0.00851598064736768,0.00039464020983008276
PSMD9,0.008498861249585092,0.008498861249585092,0.0
TAS2R19,0.008428063992132187,0.008428063992132187,0.0004624743342061822
ZBBX,-0.008316241333473317,0.008316241333473317,0.0006306717339398108
AL158825.2,-0.008313192017141124,0.008313192017141124,0.00017980636237897616
SOX21,-0.008199915301361112,0.008199915301361112,0.0
AL008729.1,0.008138504339693835,0.008138504339693835,0.0013071133302447106
MOCS3,-0.00812744427233422,0.00812744427233422,0.0
ZNF426,-0.008088142884738053,0.008088142884738053,0.00040528940903057376
AC023509.3,0.008066092994425945,0.008066092994425945,0.0003240406549659996
XK,-0.007831832960729413,0.007831832960729413,0.0002818047133025336
AL137024.1,-0.00781365146867245,0.00781365146867245,0.00018047692149793538
LGI2,-0.007773982463408896,0.007773982463408896,0.0005609389808347528
HOTAIRM1,0.007707526479355067,0.007707526479355067,0.0
TMEM132C,-0.007690711802968292,0.007690711802968292,0.0003205673619752922
IDE,-0.007673533990064527,0.007673533990064527,0.0022267477262988065
GFAP,0.007634536058741218,0.007634536058741218,0.0014525349034456398
IL20RA,0.007630139752596421,0.007630139752596421,0.0005616131229548914
Z68871.1,-0.007605507845835626,0.007605507845835626,0.0004700538528642029
FAM53C,0.00756528783127591,0.00756528783127591,0.0003595118923203215
CADM3,-0.007537808492524099,0.007537808492524099,9.467694802289776e-05
PLK5,-0.007500621990240168,0.007500621990240168,0.00010466978861219289
PINX1,0.007101351170926191,0.007101351170926191,0.0014187808701766034
MSC,-0.006990348417989972,0.006990348417989972,0.0005846989918452657
AD000090.1,0.006912539160744652,0.006912539160744652,0.00017036011080332354
ALG10,0.006893882507252923,0.006893882507252923,8.49306529530932e-05
NAT16,-0.006800042556142944,0.006800042556142944,0.0
NT5C,0.00678439235979039,0.00678439235979039,0.0005782875846574054
G6PC3,-0.0067355161550873895,0.0067355161550873895,0.000873355464431807
ATE1,-0.006671893914559451,0.006671893914559451,0.0006647059997008593
VAPB,0.00664916065066109,0.00664916065066109,0.0012822209387597717
AC244517.1,0.0065597588452795935,0.0065597588452795935,0.000583760879614154
RIT2,-0.006431199723434997,0.006431199723434997,0.0009700101995912999
B3GAT1-DT,0.006336776321938219,0.006336776321938219,0.0016122115856613951
HOXC13-AS,0.006148591055988999,0.006148591055988999,0.00019410446364245628
NSA2P7,0.006114292747571982,0.006114292747571982,0.0
TMUB2,-0.006100159181153732,0.006100159181153732,0.0008764845534001614
MSC-AS1,-0.005967737568387044,0.005967737568387044,0.00023571252471807176
MIR5010,-0.005897127151069181,0.005897127151069181,0.0
LINC01894,0.005860880941922435,0.005860880941922435,0.0003580822201511849
CTDNEP1,-0.005775175905827561,0.005775175905827561,0.0011649386503130494
CCL4L2,0.005637458101298568,0.005637458101298568,0.0
DYNC2H1,-0.00561691851373645,0.00561691851373645,0.0003628283644478839
AL080316.1,-0.005611299837567093,0.005611299837567093,0.0
LINC02182,-0.0054762818444725565,0.0054762818444725565,0.0
BX679664.1,0.005453759595214545,0.005453759595214545,0.000213304590055006
AC005682.1,0.005368164260431913,0.005368164260431913,0.0
AL159169.1,-0.0053556650818021015,0.0053556650818021015,0.0003917936909655318
AC005696.3,-0.005234463803991184,0.005234463803991184,0.0
MIR6746,-0.005157358873494835,0.005157358873494835,0.00019233996673973053
TMPRSS9,-0.005151540697011735,0.005151540697011735,0.00048132471180082384
AP3S1,0.005121243442369766,0.005121243442369766,0.0
AGRP,0.005117059764309611,0.005117059764309611,0.00042345276872964087
RAB1C,-0.005115846512644353,0.005115846512644353,0.0
RSL24D1P1,0.005059439208027021,0.005059439208027021,0.001005217174786772
MRAP2,-0.004981854080860214,0.004981854080860214,0.0008803352217509103
RAB5C,-0.0049799499365097855,0.0049799499365097855,0.0
RND3,0.004972845127272882,0.004972845127272882,0.0008114940630712081
AC068888.1,0.004960296209061852,0.004960296209061852,0.00024849582398915593
HOXB2,0.004948955737346158,0.004948955737346158,0.0001700335562912448
ADAMTS16,-0.004863611654835565,0.004863611654835565,0.0
HBP1,0.004863166585875923,0.004863166585875923,0.00034860363544843775
AC005899.7,0.004859544057723219,0.004859544057723219,0.0005116228820552437
AL592293.1,-0.0048174081496043936,0.0048174081496043936,0.0011999281346265318
C1orf162,0.004779335826169617,0.004779335826169617,9.855014961397911e-05
LNX2,-0.004743809304566367,0.004743809304566367,0.0008643530927520564
DOCK9-DT,-0.0046837464929879,0.0046837464929879,0.0019473452832890297
H2BU1,0.004656352699799914,0.004656352699799914,0.0001827883595839394
MIR4458HG,-0.004656097113455089,0.004656097113455089,0.0007548590755224185
MPI,-0.004643245049579919,0.004643245049579919,0.0006301522862688974
RNF182,-0.0046236520023252735,0.0046236520023252735,0.00017301986584107286
AL353807.3,-0.004615252606582152,0.004615252606582152,8.99357743057616e-05
RPS3AP20,0.004565156607266428,0.004565156607266428,0.004503875225604862
ATP11B,0.004496892639164002,0.004496892639164002,0.0006925458453025909
PTMAP12,-0.0044045657417229956,0.0044045657417229956,9.167779261237199e-05
MRPS6,0.004396995738783597,0.004396995738783597,0.0004497106606706743
AC004687.1,-0.004354396246287938,0.004354396246287938,0.002356406345440932
AC010624.2,-0.004322580103770352,0.004322580103770352,0.0001921612878958846
HAUS7,-0.00431983169432759,0.00431983169432759,0.00019342370236661704
SASH1,-0.004291716117844361,0.004291716117844361,0.0002451410841821794
NDN,0.004259137555658266,0.004259137555658266,0.00027356149508393215
LRP6,-0.004166418889129948,0.004166418889129948,0.0004331713322860966
AC092814.2,0.004069081043333139,0.004069081043333139,0.000482893178175736
B3GNT5,-0.004038533422927291,0.004038533422927291,0.005397275937026215
TRIM47,0.0040231269354961425,0.0040231269354961425,0.00017412996360364753
TRIL,-0.003996322383977147,0.003996322383977147,0.0
ATP5MC3,-0.0038836328272767707,0.0038836328272767707,0.001210021307602582
ADAMTS3,0.0037882503301261018,0.0037882503301261018,0.0007296695310896016
CLVS2,0.003784461138095069,0.003784461138095069,0.0
RNF112,-0.003654378103063956,0.003654378103063956,0.00024354476212767802
RPS3AP13,0.0033279805067732322,0.0033279805067732322,0.001570245927121866
SPAG7,-0.0033278918943719406,0.0033278918943719406,0.0
CNPY3,0.0032398048113041057,0.0032398048113041057,0.0
LINC02245,-0.0031880726422091137,0.0031880726422091137,0.0010079263520267753
PRKD3,0.0031359160639679706,0.0031359160639679706,0.0006442745209888561
TMEM99,0.00311751471275596,0.00311751471275596,0.0015511200884140194
FAHD2A,-0.0030879256536797,0.0030879256536797,0.0
