Feature,Coefficient_full_dataset,Abs_Coefficient_full_dataset,Coefficient_filtered_dataset,Abs_Coefficient_filtered_dataset
GPD1L,0.02370958490975334,0.02370958490975334,-0.005838453770899284,0.005838453770899284
TMED9,0.023659072819218384,0.023659072819218384,0.016608734133735814,0.016608734133735814
EFCAB10,-0.02360261927735871,0.02360261927735871,-0.053452095076190094,0.053452095076190094
HUS1,0.023590612279148052,0.023590612279148052,-0.018777938569108088,0.018777938569108088
AC137561.1,-0.023483899249081376,0.023483899249081376,0.04311842048469194,0.04311842048469194
RPL34P34,0.023407227617696518,0.023407227617696518,0.010533111335789588,0.010533111335789588
PTTG1,-0.02313431175903858,0.02313431175903858,-0.02136000727958213,0.02136000727958213
AC007448.5,0.023125165779768808,0.023125165779768808,0.021168479207153968,0.021168479207153968
GPR89A,0.022758781966283285,0.022758781966283285,0.028480278514021566,0.028480278514021566
HSPB9,0.02270697006362236,0.02270697006362236,0.012779800934714536,0.012779800934714536
NUBP1,0.0226410840669446,0.0226410840669446,0.013084891579548867,0.013084891579548867
SLC40A1,0.02249927660842999,0.02249927660842999,0.05255894084030668,0.05255894084030668
SCRT1,0.02248080286131505,0.02248080286131505,0.022344305285112994,0.022344305285112994
AC006466.1,0.022226101381513996,0.022226101381513996,-0.006752360924514208,0.006752360924514208
PEA15,-0.02195477825639558,0.02195477825639558,0.0018047971986851288,0.0018047971986851288
ALG1L2,0.02193678346544116,0.02193678346544116,-0.03078926631712869,0.03078926631712869
ROM1,0.021933829359069477,0.021933829359069477,-0.0015262554056657814,0.0015262554056657814
GALE,0.021897325589964333,0.021897325589964333,0.021895718094459733,0.021895718094459733
HSPB1,0.02180457200223637,0.02180457200223637,-0.013780318209255694,0.013780318209255694
AC145285.6,-0.021770278802856275,0.021770278802856275,0.031474021221404705,0.031474021221404705
SNRNP35,0.02153737992408314,0.02153737992408314,-0.005861495950968475,0.005861495950968475
MSC,0.02151344583890256,0.02151344583890256,0.00935285197695585,0.00935285197695585
ARPC3P4,-0.021440983559463726,0.021440983559463726,-0.023800781018196496,0.023800781018196496
DTX4,0.021327434608966543,0.021327434608966543,0.08255295440671344,0.08255295440671344
SIGLEC14,0.02128804937823721,0.02128804937823721,0.06645473544470008,0.06645473544470008
STEAP3,-0.021263570085875688,0.021263570085875688,-0.019613169516485444,0.019613169516485444
LOXL1-AS1,0.021259308337397826,0.021259308337397826,-0.0031566438439701817,0.0031566438439701817
RCOR3,0.021194107411831063,0.021194107411831063,0.013539081379550292,0.013539081379550292
FBXO8,-0.021188080454209515,0.021188080454209515,0.003005122353179812,0.003005122353179812
RPL10P5,0.021075776708687734,0.021075776708687734,0.040133253390020364,0.040133253390020364
RPS3AP13,0.02101054727417764,0.02101054727417764,-0.05803753060714193,0.05803753060714193
PSMB3,0.02094537217488893,0.02094537217488893,-0.001965892193235881,0.001965892193235881
VMP1,0.020889847503279366,0.020889847503279366,-0.0007182710262979045,0.0007182710262979045
AL603839.2,0.020866135678218597,0.020866135678218597,0.019249603743197403,0.019249603743197403
AL606748.1,0.02067769096083574,0.02067769096083574,-0.018082680191137616,0.018082680191137616
MIR221,0.020647400706185422,0.020647400706185422,0.017143070706217237,0.017143070706217237
LINC01943,-0.020636500226458826,0.020636500226458826,0.0036954443787111024,0.0036954443787111024
RABGEF1,0.02062138583334397,0.02062138583334397,0.006139461501164049,0.006139461501164049
RGS3,-0.020609715400244876,0.020609715400244876,0.04380318666686181,0.04380318666686181
GUCY1B1,-0.020538854072255794,0.020538854072255794,-0.008782382657810093,0.008782382657810093
SHOX2,-0.020456431812786273,0.020456431812786273,0.010346476873004253,0.010346476873004253
GPR1,0.020411281313544947,0.020411281313544947,0.03549443005475586,0.03549443005475586
SMOC1,-0.02040442910274724,0.02040442910274724,0.03825617075818067,0.03825617075818067
RNU6-611P,0.020374333449710017,0.020374333449710017,0.01913941598922701,0.01913941598922701
SLC44A3-AS1,0.020328728155953418,0.020328728155953418,0.026393497301786417,0.026393497301786417
GNA12,0.020291664821158475,0.020291664821158475,-0.010185640033146705,0.010185640033146705
MIR22HG,-0.020221775163987692,0.020221775163987692,0.005736974288851773,0.005736974288851773
SNORC,0.020001633348368096,0.020001633348368096,-0.03239708351194814,0.03239708351194814
PFDN2,0.019819109714956547,0.019819109714956547,0.01734929531846609,0.01734929531846609
RNU6-1085P,-0.019805980885302676,0.019805980885302676,0.018219695823844938,0.018219695823844938
ARR3,0.019747403732288622,0.019747403732288622,-0.008623198001137066,0.008623198001137066
AC023509.3,0.01968660662340278,0.01968660662340278,0.0646818101796536,0.0646818101796536
NACA,-0.019681592201994034,0.019681592201994034,0.010090475604195362,0.010090475604195362
NINJ1,0.0196579565239855,0.0196579565239855,0.029872174374034544,0.029872174374034544
COX17,0.019501833747294427,0.019501833747294427,0.003970477702399048,0.003970477702399048
PLN,0.01948366781482076,0.01948366781482076,-0.00034025128350997637,0.00034025128350997637
ERP29,-0.019467674398055152,0.019467674398055152,0.0025773186704643094,0.0025773186704643094
NRXN2,0.01940784007067135,0.01940784007067135,0.03924952597984186,0.03924952597984186
ACOT7,-0.019345358896874384,0.019345358896874384,0.016283994032986478,0.016283994032986478
WSB2,0.019301347369661045,0.019301347369661045,0.02275380546000605,0.02275380546000605
TWIST1,0.019253927199179288,0.019253927199179288,-0.018851739845430412,0.018851739845430412
TSGA10,-0.019133180619571182,0.019133180619571182,-0.004887415939823996,0.004887415939823996
TMEM9B,-0.019095420057477535,0.019095420057477535,-0.020026196387149087,0.020026196387149087
AC139769.1,-0.01904981944777643,0.01904981944777643,0.013875964275184999,0.013875964275184999
KCNC1,-0.019046968268803442,0.019046968268803442,-0.0015368692469553023,0.0015368692469553023
MT-TL1,-0.019024787364816068,0.019024787364816068,0.03875631672076297,0.03875631672076297
TMEM38A,-0.018855034003439977,0.018855034003439977,-0.0058155572382425896,0.0058155572382425896
AC126474.1,0.018818774290404395,0.018818774290404395,0.019330289907261933,0.019330289907261933
STARD7-AS1,0.01881103075351893,0.01881103075351893,0.025544429368356797,0.025544429368356797
SPCS2,-0.018688191229278735,0.018688191229278735,-0.01003904187389243,0.01003904187389243
HBEGF,0.01864983723738711,0.01864983723738711,0.012974570589639389,0.012974570589639389
IQCN,-0.01851035208949109,0.01851035208949109,0.05604054717271509,0.05604054717271509
RNASET2,0.01847566694975753,0.01847566694975753,0.022461975195238373,0.022461975195238373
EPHB2,-0.01841724953881021,0.01841724953881021,0.011706814285156056,0.011706814285156056
LARP6,-0.01839456874367753,0.01839456874367753,0.02724025890728739,0.02724025890728739
AL590062.1,0.01827487790234843,0.01827487790234843,0.05744727226546987,0.05744727226546987
SULF1,0.018151287206451705,0.018151287206451705,-0.003923824756162391,0.003923824756162391
ADAMTS14,0.01800058435974109,0.01800058435974109,0.02264550551911834,0.02264550551911834
EIF1,0.01791167343940078,0.01791167343940078,0.052249439290059804,0.052249439290059804
PRKAR2B,-0.01789917830664173,0.01789917830664173,-0.022763053640832913,0.022763053640832913
NUDCD2,-0.01779579101916033,0.01779579101916033,-0.0021254021606520617,0.0021254021606520617
EXT2,0.017793484181123476,0.017793484181123476,-0.004837835775064993,0.004837835775064993
GPR89B,0.017770135315220644,0.017770135315220644,0.026713497131066077,0.026713497131066077
ZNHIT3,-0.017702184325741093,0.017702184325741093,0.003197720681830384,0.003197720681830384
ZSCAN5A,0.0176591974266801,0.0176591974266801,-0.007675017748172205,0.007675017748172205
FCRLA,-0.01761125772913042,0.01761125772913042,-0.010969039286782653,0.010969039286782653
CORO1C,-0.01753713680828067,0.01753713680828067,0.003512398538739136,0.003512398538739136
MIEF2,-0.017364662159918425,0.017364662159918425,-0.0008944547378434461,0.0008944547378434461
AC005682.1,0.01721391415437112,0.01721391415437112,0.0017668086006426278,0.0017668086006426278
PLEKHO2,-0.017199567589034456,0.017199567589034456,0.01663000933676459,0.01663000933676459
PTX3,0.017104284818940434,0.017104284818940434,-0.003391746243808743,0.003391746243808743
RWDD2B,-0.01709493225712969,0.01709493225712969,0.03230891259883434,0.03230891259883434
NETO1,-0.01702581341526197,0.01702581341526197,-0.028061724742481378,0.028061724742481378
SNRPEP2,0.017009190210347823,0.017009190210347823,6.471693503463626e-05,6.471693503463626e-05
CLEC18A,0.01700883251779912,0.01700883251779912,0.019689276642093568,0.019689276642093568
BASP1,0.016865486022668855,0.016865486022668855,0.030957905741997794,0.030957905741997794
IGFBP6,0.016834660167821126,0.016834660167821126,-0.035938919370184626,0.035938919370184626
AC004069.1,0.016832218619394726,0.016832218619394726,0.01583654974985741,0.01583654974985741
CSRNP2,0.016751304826636206,0.016751304826636206,0.02161525757160744,0.02161525757160744
ADAM23,-0.016750662172468008,0.016750662172468008,-0.004999911869375316,0.004999911869375316
B3GAT3,0.016735156101851095,0.016735156101851095,0.021966717699152895,0.021966717699152895
AC026748.7,0.0166999886212182,0.0166999886212182,0.001380938081737783,0.001380938081737783
CNIH3-AS1,0.016699832518979357,0.016699832518979357,-0.006136968775741218,0.006136968775741218
MIR6804,-0.016685259756727952,0.016685259756727952,-0.03451964035875684,0.03451964035875684
PTMAP4,-0.0166546003245908,0.0166546003245908,-0.03928761891724015,0.03928761891724015
SNORD114-3,0.01660963225351685,0.01660963225351685,0.004881340626901782,0.004881340626901782
SCN3B,0.016606346079619912,0.016606346079619912,0.041866140662014724,0.041866140662014724
LINC02308,-0.016202641019731075,0.016202641019731075,0.03988550098678973,0.03988550098678973
PI4K2A,-0.01614415093040689,0.01614415093040689,0.014820109566658315,0.014820109566658315
KIAA1191,0.016072822627541884,0.016072822627541884,0.027050879906936744,0.027050879906936744
CHST2,0.016004947227935135,0.016004947227935135,-0.01629835980715532,0.01629835980715532
PPP1R17,-0.015850126327702694,0.015850126327702694,-0.051149150490499035,0.051149150490499035
PRPH,0.015731562518206104,0.015731562518206104,0.05046269606381086,0.05046269606381086
MTATP8P1,0.01569413031211565,0.01569413031211565,-0.0023688773568044256,0.0023688773568044256
ETNK2,0.01564321140051249,0.01564321140051249,0.014090304384149547,0.014090304384149547
GFAP,-0.015532338975058837,0.015532338975058837,0.012560407944890467,0.012560407944890467
POM121L9P,-0.015379297052430524,0.015379297052430524,-0.02873304451438508,0.02873304451438508
PBX3,0.015358906172340982,0.015358906172340982,0.03487110977492243,0.03487110977492243
AC073263.1,0.015347067661553969,0.015347067661553969,0.005097400891814933,0.005097400891814933
FKBP1B,0.015242605010190893,0.015242605010190893,0.0016852430087200983,0.0016852430087200983
SLC25A39,-0.015200542903521236,0.015200542903521236,0.004448626903030932,0.004448626903030932
AL133338.2,0.015120424675544442,0.015120424675544442,-0.0555843513469716,0.0555843513469716
PFN1,-0.015044644823982956,0.015044644823982956,-0.011654651727639298,0.011654651727639298
B4GAT1,-0.015044570348852024,0.015044570348852024,0.0022205095697167584,0.0022205095697167584
C1QTNF6,0.01501661789319324,0.01501661789319324,-0.005423522285975264,0.005423522285975264
ARRDC4,-0.015007345109831285,0.015007345109831285,0.05546238060216334,0.05546238060216334
S100A11,-0.014974162537207807,0.014974162537207807,0.0011955167446156764,0.0011955167446156764
HOXD8,0.014919717193159083,0.014919717193159083,0.04227533689447103,0.04227533689447103
C8orf33,-0.014848762868372506,0.014848762868372506,-0.016223723343171525,0.016223723343171525
AC087627.1,-0.014829808025904001,0.014829808025904001,0.004845348885813564,0.004845348885813564
THY1,0.014813809849143586,0.014813809849143586,0.0028754512888627044,0.0028754512888627044
AC068057.2,0.014732228003937435,0.014732228003937435,0.016581158964018936,0.016581158964018936
LSP1,0.014668671873025854,0.014668671873025854,0.0404252139029958,0.0404252139029958
AP000553.3,-0.014665788182450377,0.014665788182450377,0.0034147007310113193,0.0034147007310113193
ZNF581,-0.014535414932737517,0.014535414932737517,-0.02756581668866839,0.02756581668866839
FOSL2,0.014522088134725,0.014522088134725,0.020985038220085676,0.020985038220085676
CD276,0.01445510065457799,0.01445510065457799,0.023735785960384066,0.023735785960384066
AC131009.1,0.014427004346726493,0.014427004346726493,-0.027485661220384427,0.027485661220384427
LITAF,0.014411174906455907,0.014411174906455907,-0.006174838822051639,0.006174838822051639
APLP2,0.014175979730154015,0.014175979730154015,0.013133695152789698,0.013133695152789698
NAT1,-0.014090166077437061,0.014090166077437061,-0.03368217122585336,0.03368217122585336
CRK,0.01399403163565482,0.01399403163565482,-0.009433860498509784,0.009433860498509784
AP000553.6,-0.013916532934585668,0.013916532934585668,-0.025521715231571124,0.025521715231571124
CACNG5,0.01379237809215455,0.01379237809215455,0.013800201216677061,0.013800201216677061
CHPF,-0.013746042331146492,0.013746042331146492,-0.04474089056404772,0.04474089056404772
CTSB,-0.01371364954828538,0.01371364954828538,-0.003930314579871757,0.003930314579871757
SLC6A6,-0.013712349901974313,0.013712349901974313,-0.014105480955857876,0.014105480955857876
CCL3L3,0.012924221935408235,0.012924221935408235,0.07215560310634346,0.07215560310634346
BTBD10,0.012800527025829924,0.012800527025829924,-0.020837362517030285,0.020837362517030285
ASLP1,-0.012725371681467519,0.012725371681467519,0.021796899157432673,0.021796899157432673
DRP2,-0.01270456722337585,0.01270456722337585,0.044601340511294794,0.044601340511294794
TUSC3,-0.012565362987938635,0.012565362987938635,-0.002446213768402071,0.002446213768402071
ATP1B3,0.012363674413906643,0.012363674413906643,-0.006768209987302566,0.006768209987302566
SH2D5,0.012278045002678751,0.012278045002678751,0.002856181608959037,0.002856181608959037
GOLM1,-0.012256427031540836,0.012256427031540836,0.005234402538817124,0.005234402538817124
SPAG7,-0.012245672518202822,0.012245672518202822,-0.022111880857899804,0.022111880857899804
LRRFIP1,0.01215795562241439,0.01215795562241439,0.0020808714607615923,0.0020808714607615923
TSR3,-0.012133870356266657,0.012133870356266657,-0.015011561665366987,0.015011561665366987
NDFIP1,-0.01212475621659343,0.01212475621659343,-0.030961882115745874,0.030961882115745874
SOX21,-0.012034657904247108,0.012034657904247108,-0.04884631795268962,0.04884631795268962
AP000254.1,0.011882182157115397,0.011882182157115397,0.008556829821768875,0.008556829821768875
HYLS1,-0.011738451579210536,0.011738451579210536,-0.021380469928826782,0.021380469928826782
ARF3,-0.011721918657445943,0.011721918657445943,0.04216344183981437,0.04216344183981437
RNA5SP490,-0.01171010955898156,0.01171010955898156,0.037283968347559975,0.037283968347559975
PFN2,0.011688063631854118,0.011688063631854118,-0.010648862941229067,0.010648862941229067
POLR1E,0.011667500119785608,0.011667500119785608,-0.016709192105559767,0.016709192105559767
AC011247.1,-0.01156212917245183,0.01156212917245183,0.0362858490612877,0.0362858490612877
C1QTNF12,-0.011517909208686918,0.011517909208686918,-0.015165767532722016,0.015165767532722016
MIF4GD,0.011385542409110919,0.011385542409110919,0.022546876125262422,0.022546876125262422
DUS4L-BCAP29,0.011347959880119234,0.011347959880119234,0.02194636610162238,0.02194636610162238
AL353705.3,0.011261259876007323,0.011261259876007323,-0.0396789647702817,0.0396789647702817
ZFP36,0.011239451504691704,0.011239451504691704,0.03168590749093662,0.03168590749093662
SCARB1,-0.011207769243553977,0.011207769243553977,0.02118205435177162,0.02118205435177162
EN2,0.011188060737590202,0.011188060737590202,0.05158751722128281,0.05158751722128281
GTF2H1,0.011185693600763887,0.011185693600763887,-0.0020825192184577377,0.0020825192184577377
PENK,-0.010902651152657521,0.010902651152657521,-0.005011651292694166,0.005011651292694166
G6PC3,-0.010872910642266628,0.010872910642266628,-0.0019080068675379495,0.0019080068675379495
ARL6IP1,0.010819531148863354,0.010819531148863354,-0.021072504864245008,0.021072504864245008
RNF182,-0.010818167735154307,0.010818167735154307,-0.042001389366563585,0.042001389366563585
CCL7,-0.010793766979120238,0.010793766979120238,-0.013127589897830734,0.013127589897830734
LINC01503,-0.010761421108249288,0.010761421108249288,-0.01677212453964205,0.01677212453964205
IRF6,-0.010605671712680838,0.010605671712680838,0.027675945486358537,0.027675945486358537
MED11,0.01060517397929991,0.01060517397929991,-0.008948999589403895,0.008948999589403895
LINC01563,0.010521562660155503,0.010521562660155503,0.027324602562200775,0.027324602562200775
PRR13,0.010518278375845817,0.010518278375845817,0.03873652424290981,0.03873652424290981
PANX1,-0.010505873942070277,0.010505873942070277,0.008935441559005095,0.008935441559005095
IL6ST,0.010501425633799365,0.010501425633799365,-0.022674599924657958,0.022674599924657958
GRP,-0.010491018241555228,0.010491018241555228,0.03328939278741402,0.03328939278741402
NTNG1,0.010454254929138018,0.010454254929138018,0.01722325872491987,0.01722325872491987
AC126773.4,-0.010405404074493398,0.010405404074493398,-0.017669987790101982,0.017669987790101982
RND1,0.010358009698282688,0.010358009698282688,0.026815767862914487,0.026815767862914487
FICD,0.010345168028139291,0.010345168028139291,0.023465875115941125,0.023465875115941125
ATP13A4,-0.010333604838187075,0.010333604838187075,-0.015081197967380281,0.015081197967380281
SUSD1,0.010264009668697284,0.010264009668697284,0.03132246042136128,0.03132246042136128
FAM86HP,-0.010185134767254458,0.010185134767254458,0.009007840539753655,0.009007840539753655
PIGP,0.010120317827560966,0.010120317827560966,0.05026366434798141,0.05026366434798141
H2AW,0.010061152054332655,0.010061152054332655,0.007729285127207987,0.007729285127207987
SCRT2,0.010038958056526055,0.010038958056526055,0.020816348049241613,0.020816348049241613
AL021937.4,0.009978786570651845,0.009978786570651845,0.029936699855252328,0.029936699855252328
BX322639.1,-0.009892804417942564,0.009892804417942564,0.057657797667819664,0.057657797667819664
CWC15,-0.009887005299084138,0.009887005299084138,-0.009795138154851385,0.009795138154851385
CADM3,-0.009772010584715652,0.009772010584715652,0.026780564261954683,0.026780564261954683
RPL26L1,-0.009734351849752238,0.009734351849752238,-0.03808401995266808,0.03808401995266808
ZSWIM7,-0.00971893838443151,0.00971893838443151,0.02690946772883716,0.02690946772883716
CRTAC1,-0.00971519691802586,0.00971519691802586,0.013109464094901152,0.013109464094901152
SLC44A3,-0.009711567168401493,0.009711567168401493,0.03159162416001265,0.03159162416001265
NXPH4,-0.009663345678621947,0.009663345678621947,0.01253108669428218,0.01253108669428218
HMGB3P24,0.009498431187017294,0.009498431187017294,0.002931393644195366,0.002931393644195366
AC105942.1,0.009494849731923721,0.009494849731923721,0.0062379719263149416,0.0062379719263149416
AC010654.1,0.00930264357353376,0.00930264357353376,0.04381364199784836,0.04381364199784836
MED7,0.009284012040737824,0.009284012040737824,0.0019705857863593725,0.0019705857863593725
AL354872.1,0.009149306804408107,0.009149306804408107,-0.0205894096643532,0.0205894096643532
KCNN4,-0.009140469244906156,0.009140469244906156,0.03460536318193693,0.03460536318193693
PPP2CA,0.009100356791861199,0.009100356791861199,-0.00559067024588581,0.00559067024588581
CCN1,-0.00909791083614645,0.00909791083614645,0.01911612825574005,0.01911612825574005
LINC01184,-0.009078944569239349,0.009078944569239349,-0.014446759865874893,0.014446759865874893
C5orf67,0.009042315291437685,0.009042315291437685,0.016191304415696495,0.016191304415696495
AP000873.4,0.009029992892976173,0.009029992892976173,-0.010056409164593822,0.010056409164593822
AL008721.2,-0.008932679734015476,0.008932679734015476,-0.0025899278711640082,0.0025899278711640082
AC093458.2,0.008910642456566656,0.008910642456566656,-0.008553965942935721,0.008553965942935721
PTMAP8,-0.008899925147802534,0.008899925147802534,-0.0002149697088898539,0.0002149697088898539
RPP25,-0.008820790315550976,0.008820790315550976,0.015549644995341018,0.015549644995341018
RTN3,0.008794360846126835,0.008794360846126835,0.026225989935067376,0.026225989935067376
SLC9A7,-0.008747418174727514,0.008747418174727514,0.011861523604051861,0.011861523604051861
RNU6-1099P,-0.008663027694672898,0.008663027694672898,0.002946677487301431,0.002946677487301431
AL590787.1,-0.008655703079161328,0.008655703079161328,0.04021614760247652,0.04021614760247652
NAT16,-0.008644646662898188,0.008644646662898188,0.0017698957092461061,0.0017698957092461061
NRG1,0.008581308363951441,0.008581308363951441,0.005054413070561643,0.005054413070561643
PPIAP44,-0.008578838275586708,0.008578838275586708,-0.01695521938765248,0.01695521938765248
AC016876.1,0.008379753197898005,0.008379753197898005,-0.018570095802085382,0.018570095802085382
TUBB2A,-0.00837224562951204,0.00837224562951204,0.009750691620533257,0.009750691620533257
RAD51D,0.008305132048514931,0.008305132048514931,0.02494597904476934,0.02494597904476934
ARHGAP6,-0.008036009075510456,0.008036009075510456,0.022054030433604616,0.022054030433604616
FN3KRP,0.008008233087403347,0.008008233087403347,0.043337685444584786,0.043337685444584786
ERLIN2,-0.007990289207728526,0.007990289207728526,-0.042832382882619376,0.042832382882619376
TMEM132C,-0.00797957788644349,0.00797957788644349,-0.015671322289470657,0.015671322289470657
IL4I1,0.00796673163068597,0.00796673163068597,0.028575665604478936,0.028575665604478936
ATP13A4-AS1,-0.007949465508799077,0.007949465508799077,0.012228651586509515,0.012228651586509515
GPRIN1,-0.007934972117490304,0.007934972117490304,-0.012897471170809239,0.012897471170809239
TMPRSS9,-0.007886003487317307,0.007886003487317307,-0.03039339297809851,0.03039339297809851
MXRA5,-0.007872722472791452,0.007872722472791452,0.022294386515470853,0.022294386515470853
FNDC4,-0.0077187915419067036,0.0077187915419067036,-0.020462092910440034,0.020462092910440034
HARBI1,0.007697102818426794,0.007697102818426794,-0.008447318029439281,0.008447318029439281
IL1B,-0.007660563253482238,0.007660563253482238,0.02593584708158115,0.02593584708158115
FAHD1,-0.007585232738407601,0.007585232738407601,-0.059356262537062526,0.059356262537062526
MIR1285-1,-0.007573362878902066,0.007573362878902066,-0.010318112128508642,0.010318112128508642
PSMB6,-0.007551470425621199,0.007551470425621199,-0.020514424394424264,0.020514424394424264
MSC-AS1,0.007502063429883354,0.007502063429883354,0.020531944287087055,0.020531944287087055
HPCAL1,0.007389624464925234,0.007389624464925234,0.04139135288343048,0.04139135288343048
GRIA1,-0.007336057153966183,0.007336057153966183,-0.08333583362683984,0.08333583362683984
YWHAH,-0.00708561709613554,0.00708561709613554,0.01415458464031378,0.01415458464031378
AC026471.6,0.007074691828408811,0.007074691828408811,-0.002025963976019971,0.002025963976019971
ARPC2,0.0070022458100540835,0.0070022458100540835,0.02031911825673861,0.02031911825673861
C1QL4,-0.006962362299064384,0.006962362299064384,0.04309718906434442,0.04309718906434442
ORMDL3,-0.006944588834749655,0.006944588834749655,0.048218571195202294,0.048218571195202294
FAM241A,0.006869169607386921,0.006869169607386921,0.043740757547620544,0.043740757547620544
AC100810.7,-0.006861210759136463,0.006861210759136463,0.001247156646858155,0.001247156646858155
GRHPR,-0.006789818011011378,0.006789818011011378,-0.012176394904217356,0.012176394904217356
BLOC1S4,0.006750304221567499,0.006750304221567499,-0.012204858183291162,0.012204858183291162
YRDC,0.00672732490598115,0.00672732490598115,0.01501046295999509,0.01501046295999509
TXNDC11,-0.006662978079348301,0.006662978079348301,-9.481736713971235e-05,9.481736713971235e-05
CYTIP,-0.006633086016146589,0.006633086016146589,0.03628176273032138,0.03628176273032138
BAG3,-0.006432403233177053,0.006432403233177053,0.014344013624553877,0.014344013624553877
UCHL3,0.006380843173564405,0.006380843173564405,-0.0032155797275490523,0.0032155797275490523
TMBIM6,0.0062793699556877546,0.0062793699556877546,0.009699905912972477,0.009699905912972477
TRBJ2-3,0.006260378244960523,0.006260378244960523,0.010114513350813084,0.010114513350813084
RETN,0.006224754256325642,0.006224754256325642,0.008284228275955544,0.008284228275955544
PNPLA3,0.006217124151384784,0.006217124151384784,-0.05321160083943542,0.05321160083943542
CYGB,0.0061573898463210515,0.0061573898463210515,0.03605882633267409,0.03605882633267409
QARS1,-0.006117503088410761,0.006117503088410761,-0.04759257731565816,0.04759257731565816
AC010973.2,-0.006102064024961525,0.006102064024961525,0.0018786413953058327,0.0018786413953058327
TKTL1,-0.006068657768962356,0.006068657768962356,0.018468330146030987,0.018468330146030987
SPHK1,0.006034877287533095,0.006034877287533095,-0.006264373807680571,0.006264373807680571
CD1D,0.005881209200104009,0.005881209200104009,0.009790557157806403,0.009790557157806403
GULP1,0.005824590707540138,0.005824590707540138,0.03238208020964023,0.03238208020964023
CTDNEP1,0.005812693397071954,0.005812693397071954,0.010924473249270362,0.010924473249270362
ASB16-AS1,-0.00572618668615418,0.00572618668615418,0.02657551778752327,0.02657551778752327
IGFBP4,-0.005629771169346975,0.005629771169346975,-0.008054189089783377,0.008054189089783377
ENTPD3-AS1,-0.005498019167866131,0.005498019167866131,-0.012650028617551306,0.012650028617551306
FAM234A,-0.0054281814109948265,0.0054281814109948265,0.015009952659721916,0.015009952659721916
GLOD4,0.00538036752877919,0.00538036752877919,-0.01698797242942768,0.01698797242942768
AC107021.2,0.005368488762228178,0.005368488762228178,0.00510835951169974,0.00510835951169974
SNRPF,0.005337974735624273,0.005337974735624273,0.004277572918707029,0.004277572918707029
CXorf56,0.0053289135698726215,0.0053289135698726215,0.006766761420513868,0.006766761420513868
OLFM1,-0.005245677009585317,0.005245677009585317,-0.0304305323066367,0.0304305323066367
ANKH,-0.0051763065690036,0.0051763065690036,0.025163004600316403,0.025163004600316403
AC016582.3,-0.00516872647118279,0.00516872647118279,0.010497740720782925,0.010497740720782925
TGM2,0.005024170468206758,0.005024170468206758,8.669684263903181e-06,8.669684263903181e-06
STX12,0.0049658910747738625,0.0049658910747738625,0.033481373031927136,0.033481373031927136
MICAL2,0.00496421296506923,0.00496421296506923,0.024889456164230148,0.024889456164230148
PFDN1,0.004957436465349567,0.004957436465349567,0.005649147174984066,0.005649147174984066
KRT10,-0.004904939595020178,0.004904939595020178,0.007686100308470132,0.007686100308470132
KCTD11,0.004846349756885205,0.004846349756885205,0.02242191463920777,0.02242191463920777
CISD2,-0.004512029568067736,0.004512029568067736,0.002361954218968657,0.002361954218968657
AC011005.4,0.0044325250589949735,0.0044325250589949735,-0.020181591512777236,0.020181591512777236
FAM110D,-0.004328295011809078,0.004328295011809078,0.010470523445824421,0.010470523445824421
AC068888.1,-0.004327450080129707,0.004327450080129707,0.039456515889537906,0.039456515889537906
FAM110C,-0.004309864058632358,0.004309864058632358,0.016591699693190257,0.016591699693190257
PLEK2,-0.004045620389978356,0.004045620389978356,0.06281135166510039,0.06281135166510039
COPZ1,0.004027975790555127,0.004027975790555127,0.0071310558486661945,0.0071310558486661945
RNU1-153P,-0.004009207860717447,0.004009207860717447,0.02582913910732519,0.02582913910732519
IGHA1,0.003995689940170031,0.003995689940170031,0.01616875979793949,0.01616875979793949
PTGES3P1,0.003960056638458755,0.003960056638458755,0.02575225949816357,0.02575225949816357
CCL2,0.003916474698102379,0.003916474698102379,0.01437019687579062,0.01437019687579062
ZC3H10,0.003891028951389354,0.003891028951389354,0.046401496396384224,0.046401496396384224
AP000553.5,0.003829238263567092,0.003829238263567092,-0.027245608505317487,0.027245608505317487
RN7SL364P,-0.0038252525832191634,0.0038252525832191634,-0.07487819135146709,0.07487819135146709
HOXC11,0.003488688229573134,0.003488688229573134,0.06337756228592764,0.06337756228592764
CACNB2,-0.003422336351610657,0.003422336351610657,-0.029418734115275694,0.029418734115275694
STC1,-0.0034108607212413725,0.0034108607212413725,-0.0059977910084179735,0.0059977910084179735
KCTD5,0.0033664509917636365,0.0033664509917636365,0.007719127841803168,0.007719127841803168
TUBA1C,-0.0032197172447182313,0.0032197172447182313,0.011202594125000463,0.011202594125000463
CNPY3,0.0031677390375690877,0.0031677390375690877,0.03518317354815992,0.03518317354815992
NOL7,-0.003159707806343066,0.003159707806343066,0.02214611777714613,0.02214611777714613
GADD45B,-0.0031391536764249412,0.0031391536764249412,-0.019559646049396077,0.019559646049396077
NRXN2-AS1,-0.0031091712121797547,0.0031091712121797547,0.024650140257713476,0.024650140257713476
NSG2,-0.0030115214430180624,0.0030115214430180624,-0.007291393701420036,0.007291393701420036
ADAMTS16,0.0030109003376528483,0.0030109003376528483,0.006185809762973661,0.006185809762973661
BICDL1,-0.002998262102655034,0.002998262102655034,0.02063988335045955,0.02063988335045955
UBXN1,-0.0029677211553448854,0.0029677211553448854,0.005761494592203255,0.005761494592203255
