Feature,Coefficient,Abs_Coefficient
RIOK2,0.0031823883770960948,0.0031823883770960948
SACM1L,0.0031821286286978687,0.0031821286286978687
CLDN5,0.0031818136465005717,0.0031818136465005717
LYPD6,-0.0031817794137123444,0.0031817794137123444
LINC00475,-0.00318117943738639,0.00318117943738639
IGSF8,0.0031811217720795937,0.0031811217720795937
AL031186.1,-0.0031809499827816427,0.0031809499827816427
XRN1,0.003180830487935041,0.003180830487935041
ADGRF5,-0.003180773029429608,0.003180773029429608
CREB3L4,0.003180188848440125,0.003180188848440125
AC120036.3,-0.0031796492827643524,0.0031796492827643524
WASH4P,-0.0031787419913539743,0.0031787419913539743
ZWINT,-0.0031784073628204133,0.0031784073628204133
SCARNA8,0.0031782331431412705,0.0031782331431412705
CREB3,-0.0031781418599309635,0.0031781418599309635
AL117327.1,-0.003177925286928062,0.003177925286928062
AC093157.1,-0.0031775247431571536,0.0031775247431571536
ZBTB44,0.0031766514042027914,0.0031766514042027914
STMN1,-0.0031765441232755437,0.0031765441232755437
RNU6-762P,0.0031756233862315296,0.0031756233862315296
CUTA,0.0031754829510787065,0.0031754829510787065
DBIL5P,-0.003175430523526448,0.003175430523526448
TMEM8B,-0.0031752549125043713,0.0031752549125043713
RPUSD3,0.003174947633989818,0.003174947633989818
LINC01852,0.0031746955827275047,0.0031746955827275047
TNNC1,0.00317448671303903,0.00317448671303903
HNRNPK,0.003174425110427891,0.003174425110427891
FAM210A,0.003174305501927627,0.003174305501927627
LYRM4,0.0031734082549318325,0.0031734082549318325
ELOB,0.003173242288413889,0.003173242288413889
ANXA2P2,-0.0031727673869765423,0.0031727673869765423
AC004466.3,-0.003172501161499336,0.003172501161499336
ABHD14B,-0.0031724716685726526,0.0031724716685726526
DGLUCY,-0.0031719016480475635,0.0031719016480475635
BATF3,-0.003171799899598367,0.003171799899598367
ZNF718,0.003170647639481845,0.003170647639481845
GHRL,-0.0031704684472628744,0.0031704684472628744
GOLGA2P5,0.0031702479445488247,0.0031702479445488247
UBTD1,0.0031701679439629935,0.0031701679439629935
PREX2,-0.00317000436147008,0.00317000436147008
LOXL1,-0.0031696169335188643,0.0031696169335188643
TCEA1P2,-0.0031696009148573425,0.0031696009148573425
CNOT6L,0.003169252276961682,0.003169252276961682
COPS8P2,-0.0031690352627432947,0.0031690352627432947
FNTB,0.0031689671499282217,0.0031689671499282217
AC005775.1,-0.0031689306145541757,0.0031689306145541757
ENTPD4,0.00316812001638213,0.00316812001638213
NDUFB2-AS1,-0.003168042478872835,0.003168042478872835
ZNF627,0.0031677046775941053,0.0031677046775941053
NFE2L1,-0.0031676467513526655,0.0031676467513526655
CLDN1,0.003166663850355738,0.003166663850355738
HMGN2P22,0.003165887688224161,0.003165887688224161
YEATS2,0.0031657708483511238,0.0031657708483511238
AL645608.6,-0.0031650578950606287,0.0031650578950606287
PLRG1,-0.0031644256636905645,0.0031644256636905645
BMPR1B,0.0031640041773439024,0.0031640041773439024
TUBG1,0.003163753834440317,0.003163753834440317
SRRD,0.0031635502757258824,0.0031635502757258824
C6orf141,0.0031625558131620885,0.0031625558131620885
AC064807.4,0.0031625290296741454,0.0031625290296741454
SCMH1,0.0031619401823074593,0.0031619401823074593
MYL12BP2,0.0031617791371050183,0.0031617791371050183
FZD5,0.003161477062483132,0.003161477062483132
AC091390.1,-0.003160923432233798,0.003160923432233798
AL353660.1,-0.0031607277055018964,0.0031607277055018964
UBR3,0.0031597338378362835,0.0031597338378362835
GNA12,-0.0031592282861936057,0.0031592282861936057
SRC,0.0031590222338424775,0.0031590222338424775
ZNF587B,-0.003158510713372198,0.003158510713372198
GABRG1,-0.0031584840580592835,0.0031584840580592835
ATR,-0.00315718199757173,0.00315718199757173
AC009102.2,-0.003156739522459869,0.003156739522459869
WASH6P,0.0031559994561230296,0.0031559994561230296
OLFML2A,-0.003155638960027331,0.003155638960027331
CIAO3,0.0031553046912070914,0.0031553046912070914
CDC123,-0.0031550951958562575,0.0031550951958562575
TSSK6,0.0031549056639527755,0.0031549056639527755
HMX1,-0.003154592910244565,0.003154592910244565
LINC01003,0.0031544147047515864,0.0031544147047515864
RRS1,-0.0031540363287975797,0.0031540363287975797
CALHM2,-0.003153630198194577,0.003153630198194577
TPRG1L,-0.00315195661025134,0.00315195661025134
AC008655.2,0.0031516894236299654,0.0031516894236299654
FKBP1A,0.003151674989706959,0.003151674989706959
FBXO8,-0.003150697194194897,0.003150697194194897
RANBP10,0.0031499146501933295,0.0031499146501933295
TMEM120B,0.0031495371562394797,0.0031495371562394797
ATMIN,-0.0031489633066040077,0.0031489633066040077
SLC25A34,-0.003148745268437218,0.003148745268437218
RFC1,0.003148030354021343,0.003148030354021343
AC091138.1,-0.003147775108483658,0.003147775108483658
SYNPO2,0.0031477341990906256,0.0031477341990906256
TAF11,0.003147062108648268,0.003147062108648268
FKBP8,0.0031469510779701276,0.0031469510779701276
SSR1,0.003146929389126295,0.003146929389126295
IRX3,0.0031468994439359235,0.0031468994439359235
ARF4,-0.0031462393857494262,0.0031462393857494262
GDPD1,0.0031461070352623946,0.0031461070352623946
TOR1B,0.0031459309581327896,0.0031459309581327896
SCN9A,0.0031457444584037353,0.0031457444584037353
SOX2,0.0031456780706202504,0.0031456780706202504
RUSC1-AS1,-0.0031455656715486087,0.0031455656715486087
POMT2,0.0031454357328716425,0.0031454357328716425
FGF9,-0.0031450815084018606,0.0031450815084018606
TESPA1,0.003145072941956365,0.003145072941956365
FAAP20,-0.003145040572761462,0.003145040572761462
RGS5,-0.003144370206261339,0.003144370206261339
AC044802.1,-0.00314426420413042,0.00314426420413042
LTB4R,-0.003144168828397305,0.003144168828397305
STX17,0.0031438659753725644,0.0031438659753725644
MTCO1P40,0.003143605093981263,0.003143605093981263
AP1S1,0.0031431771260698057,0.0031431771260698057
RPL21,-0.0031422906486981506,0.0031422906486981506
LPAR4,0.0031414730655603884,0.0031414730655603884
RPSAP4,0.003141333693635933,0.003141333693635933
ALDH3A1,0.003140703742653057,0.003140703742653057
PRMT3,-0.0031406571866929036,0.0031406571866929036
YLPM1,0.003140348175578033,0.003140348175578033
SEC24B,0.0031394637797973394,0.0031394637797973394
ERCC2,0.0031386940559909515,0.0031386940559909515
CDCA2,-0.0031380118165728814,0.0031380118165728814
NDC80,-0.0031380031671587143,0.0031380031671587143
AC145676.1,-0.0031377171949890045,0.0031377171949890045
NPEPPSP1,-0.0031373000234131685,0.0031373000234131685
LCOR,0.0031371270552983783,0.0031371270552983783
ATP6V0A2,0.0031371068382668277,0.0031371068382668277
RNF111,0.0031367587589264273,0.0031367587589264273
MIR26A2,-0.003136166992432292,0.003136166992432292
AL138831.3,0.003135979429806268,0.003135979429806268
AMD1,0.0031357473069488374,0.0031357473069488374
ZIK1,-0.0031356778815501457,0.0031356778815501457
MIR924HG,-0.0031353813204127714,0.0031353813204127714
AC107021.2,-0.003135310802980298,0.003135310802980298
RBAK,-0.0031350655322798728,0.0031350655322798728
LRRC71,-0.003134973364957546,0.003134973364957546
AFF4,0.0031347835969608604,0.0031347835969608604
MDGA2,-0.0031347691207301545,0.0031347691207301545
PSMG4,0.003134259473852031,0.003134259473852031
DENND10,0.003134237630034797,0.003134237630034797
PRKAR1B-AS1,-0.0031334864737950292,0.0031334864737950292
PHAX,0.0031327088009336203,0.0031327088009336203
FO393411.1,-0.0031321245367102483,0.0031321245367102483
ATP6V0C,0.0031321030795392535,0.0031321030795392535
SIPA1L3,-0.003131667141787404,0.003131667141787404
AC018521.5,-0.003130624641471897,0.003130624641471897
SLITRK1,-0.0031303252543099366,0.0031303252543099366
TTC17,0.0031300988101609652,0.0031300988101609652
DIPK2B,0.003129998743403672,0.003129998743403672
AC012101.2,0.0031297063373305883,0.0031297063373305883
AC083880.1,-0.0031292828019667414,0.0031292828019667414
ZNF253,0.0031288908206381543,0.0031288908206381543
FLAD1,-0.0031282778416924814,0.0031282778416924814
MFAP2,0.0031276872480433295,0.0031276872480433295
CTDSPL2,0.0031274787120180243,0.0031274787120180243
EIF1P5,-0.003126454876879027,0.003126454876879027
LRFN4,-0.003126425562857431,0.003126425562857431
RPS6KC1,0.003125848985557301,0.003125848985557301
ERI2,0.0031257563831869756,0.0031257563831869756
AL606834.1,0.00312558909269053,0.00312558909269053
HOXC8,0.0031254752735787174,0.0031254752735787174
NAA10,0.003124929897724016,0.003124929897724016
ME2,0.0031247420454505194,0.0031247420454505194
AC137723.1,-0.003124676374454795,0.003124676374454795
RASGRF1,-0.0031244323460120687,0.0031244323460120687
AL049780.2,0.0031243246325472073,0.0031243246325472073
DUX4L50,-0.0031239928985036173,0.0031239928985036173
NRAS,-0.003123942580833703,0.003123942580833703
ASAH2B,-0.0031231024167970452,0.0031231024167970452
TMEM273,-0.003122800388081554,0.003122800388081554
TLN1,-0.003122743318877997,0.003122743318877997
OPRD1,-0.0031226717323109042,0.0031226717323109042
ANKRD37,0.003122296448636781,0.003122296448636781
FYTTD1,0.0031222030952544047,0.0031222030952544047
RAPGEF5,-0.003122193460501205,0.003122193460501205
PPIAP53,-0.003122100880656381,0.003122100880656381
VANGL2,-0.0031216592338771704,0.0031216592338771704
ITGA7,-0.003121384778318339,0.003121384778318339
AGTPBP1,-0.0031212204397275648,0.0031212204397275648
CDC42P6,0.003120355123689695,0.003120355123689695
MTCO2P2,-0.003120146614370086,0.003120146614370086
TIFA,0.0031200349534261343,0.0031200349534261343
AC093107.1,-0.0031199209245184253,0.0031199209245184253
RPS15AP38,0.003119739275301159,0.003119739275301159
ELAC2,-0.003119564533596411,0.003119564533596411
IPO8,0.00311896994066058,0.00311896994066058
AC018926.2,0.0031186841050246353,0.0031186841050246353
MEPCE,-0.003118201194356234,0.003118201194356234
TRAFD1,0.0031179369981721404,0.0031179369981721404
TNF,-0.0031169302217415214,0.0031169302217415214
TPD52L1,0.0031165574565128343,0.0031165574565128343
RABEPK,-0.003116333542039225,0.003116333542039225
RAB10,-0.0031163079459965858,0.0031163079459965858
NIFK,-0.00311569183595709,0.00311569183595709
PPA1,-0.0031155715767156003,0.0031155715767156003
GFOD1,0.0031148917953308618,0.0031148917953308618
ACVR2B-AS1,-0.003114688077199627,0.003114688077199627
TLCD2,0.0031140367802579313,0.0031140367802579313
MIR210HG,-0.0031139120319528036,0.0031139120319528036
HELZ2,0.0031136105910372987,0.0031136105910372987
PLXND1,-0.00311333304564012,0.00311333304564012
PLA2R1,-0.0031124324055403756,0.0031124324055403756
FCAR,-0.0031123675316705,0.0031123675316705
GPC5,-0.0031120603418924803,0.0031120603418924803
AC008498.1,-0.0031118990944749942,0.0031118990944749942
SENP2,-0.003111363399998956,0.003111363399998956
AC097372.2,0.0031109478144496615,0.0031109478144496615
DTD2,-0.003110906899933583,0.003110906899933583
GIMAP8,0.0031101507102994845,0.0031101507102994845
ACTR1A,0.0031100526395815013,0.0031100526395815013
SNX19,-0.0031100113094008845,0.0031100113094008845
KDM1A,-0.0031097076345648887,0.0031097076345648887
NCOA2,0.0031095279057764907,0.0031095279057764907
TBPL1,0.0031094867435997923,0.0031094867435997923
CEP250,0.003109473993015579,0.003109473993015579
ZNF785,0.003109331113444172,0.003109331113444172
FIGN,0.0031091276054133615,0.0031091276054133615
MCOLN2,-0.003108968756900884,0.003108968756900884
AC079140.2,-0.0031088396466387746,0.0031088396466387746
ZNF772,-0.003108566923337243,0.003108566923337243
P2RY8,-0.00310805681910802,0.00310805681910802
CAPRIN2,0.003107979057801902,0.003107979057801902
AC087752.3,-0.003107874183199159,0.003107874183199159
AC137932.3,-0.0031078719581884885,0.0031078719581884885
FTH1P8,0.0031075380435833634,0.0031075380435833634
RNU6-1011P,0.003107181793940984,0.003107181793940984
SPIDR,0.003106989624596589,0.003106989624596589
HPD,-0.00310684909873257,0.00310684909873257
LYPLAL1-DT,0.0031066555048553917,0.0031066555048553917
UBA3,0.003104865095079434,0.003104865095079434
ORC4,0.003104332360517147,0.003104332360517147
AC013356.1,-0.003104095369532635,0.003104095369532635
MLLT6,0.0031040947463531108,0.0031040947463531108
CHRNA5,0.003104043875435548,0.003104043875435548
AP006621.5,0.0031036183425210946,0.0031036183425210946
PRAM1,-0.0031036013477804495,0.0031036013477804495
ZC3H7A,0.0031031939898984295,0.0031031939898984295
SYT3,0.0031029192932258915,0.0031029192932258915
TDH,0.0031028270608581105,0.0031028270608581105
OASL,0.003102713838344707,0.003102713838344707
SNHG17,-0.0031027075958745647,0.0031027075958745647
ZNF266,-0.003102557386515568,0.003102557386515568
SLC25A45,0.0031017785793889846,0.0031017785793889846
KLHDC3,0.0031013558222639137,0.0031013558222639137
ZFR,0.0031012917907092315,0.0031012917907092315
KCNJ2-AS1,-0.0031011202605299476,0.0031011202605299476
AC021148.2,0.0031010936463225706,0.0031010936463225706
AC005520.4,0.0031008351961147916,0.0031008351961147916
PRTFDC1,-0.0031004631193762696,0.0031004631193762696
AL831711.1,-0.0031002410966106016,0.0031002410966106016
IGKV1-16,-0.0030999539587093887,0.0030999539587093887
EML6,-0.003099796359653503,0.003099796359653503
AC090970.2,-0.003099477605490616,0.003099477605490616
AL157904.1,0.0030994691573103515,0.0030994691573103515
ARMC12,-0.0030990095847571804,0.0030990095847571804
PLK2,0.0030987627297865278,0.0030987627297865278
HOXD4,0.003098113044299791,0.003098113044299791
LINC02712,-0.0030972522446906115,0.0030972522446906115
ANKRD33B,0.0030972057068282223,0.0030972057068282223
FMNL2,-0.0030964851104685154,0.0030964851104685154
COQ4,-0.003095610570239352,0.003095610570239352
LYN,-0.003095488546178572,0.003095488546178572
MBIP,0.0030950969716212104,0.0030950969716212104
AC010642.2,0.003094769990948336,0.003094769990948336
AL139022.2,0.003094387809607295,0.003094387809607295
CDC20P1,-0.0030942227328747854,0.0030942227328747854
MAN1B1-DT,-0.003093445735333195,0.003093445735333195
CELSR2,0.0030919023491310046,0.0030919023491310046
KPNA1,0.0030916410044995834,0.0030916410044995834
MARCKSL1,-0.003091506461276773,0.003091506461276773
EFCC1,0.0030913980257941598,0.0030913980257941598
VEPH1,-0.0030913797901412706,0.0030913797901412706
NDUFB4P12,-0.0030910437630630163,0.0030910437630630163
ZMYM1,-0.0030908571246647076,0.0030908571246647076
TMEM18,-0.0030907558357358856,0.0030907558357358856
CBFB,0.0030904883950945566,0.0030904883950945566
TP53,0.0030902219650858352,0.0030902219650858352
AC007040.3,0.0030900145559604555,0.0030900145559604555
AL672277.1,-0.0030885391910380473,0.0030885391910380473
ATP5F1AP3,-0.0030884725555403642,0.0030884725555403642
LDB3,-0.0030883284733316226,0.0030883284733316226
RPS20P10,0.003087984282430485,0.003087984282430485
CCDC15,0.003087437231152178,0.003087437231152178
DEFB109A,0.0030869187165320604,0.0030869187165320604
H2AC13,0.0030864326775843992,0.0030864326775843992
HSPA8,0.0030856953844049496,0.0030856953844049496
IQCN,0.0030855904019327193,0.0030855904019327193
HACD3,0.0030855736741694515,0.0030855736741694515
RN7SL268P,0.003085344117472843,0.003085344117472843
VN2R19P,-0.003085330613139468,0.003085330613139468
ASF1A,0.0030850124825202723,0.0030850124825202723
AKAP6,0.0030847658874897438,0.0030847658874897438
CC2D1B,0.0030846936926143347,0.0030846936926143347
SERTAD3,-0.003084503617230349,0.003084503617230349
NOVA2,0.0030843827283580745,0.0030843827283580745
GPAT4,0.003084247826979118,0.003084247826979118
COL4A3,-0.003083535676372658,0.003083535676372658
CUX1,-0.0030828271098290103,0.0030828271098290103
LRP2,-0.00308271382210458,0.00308271382210458
RABGEF1,-0.003082666212362981,0.003082666212362981
ANGPTL4,-0.003082509920939545,0.003082509920939545
ZNF621,-0.0030820622765738047,0.0030820622765738047
PTGES2,0.0030815078001109435,0.0030815078001109435
RPL15,-0.0030808658786458877,0.0030808658786458877
BYSL,0.003080702951633885,0.003080702951633885
GNGT2,-0.003080506217303283,0.003080506217303283
EMC3,0.003080505231019321,0.003080505231019321
METTL16,0.003079111380658086,0.003079111380658086
PRKCSH,-0.0030789340557154264,0.0030789340557154264
MYO1F,-0.0030788962323062734,0.0030788962323062734
LHFPL4,0.003077451974723071,0.003077451974723071
CDK8,-0.003076837718496693,0.003076837718496693
AC113410.3,0.003076742998411669,0.003076742998411669
EPM2AIP1,0.003076468975066067,0.003076468975066067
PEX11B,-0.0030763153826999508,0.0030763153826999508
NPPC,-0.003076177130407287,0.003076177130407287
AC092902.6,-0.003076075002881054,0.003076075002881054
WBP1P1,-0.0030760492277178628,0.0030760492277178628
AC093591.1,0.0030754537156412053,0.0030754537156412053
MFSD6,-0.003075438500438643,0.003075438500438643
RPL27,0.0030751183335559124,0.0030751183335559124
ATF7-NPFF,-0.0030750024800357653,0.0030750024800357653
CATSPER1,-0.0030746667444947226,0.0030746667444947226
DSTNP3,0.0030746486832071694,0.0030746486832071694
AC012640.5,0.0030744304666926806,0.0030744304666926806
CALCRL,-0.003074338249538596,0.003074338249538596
DLL4,-0.003073554091734678,0.003073554091734678
AP001107.8,-0.003073052175585267,0.003073052175585267
VEGFA,-0.003072975673271222,0.003072975673271222
PTPRN2-AS1,-0.00307292845987483,0.00307292845987483
BCR,0.0030726556631508525,0.0030726556631508525
CTDP1,-0.003072358942858787,0.003072358942858787
CHKA,-0.003072109267983141,0.003072109267983141
ECPAS,-0.0030719185240941044,0.0030719185240941044
CERS5,0.0030714199349539347,0.0030714199349539347
ZNF830,0.0030710375542953947,0.0030710375542953947
AC121493.1,0.003070940224533811,0.003070940224533811
AL390755.3,0.003070544370347238,0.003070544370347238
AL357075.3,0.0030705290672509307,0.0030705290672509307
LRRTM1,0.0030698990907841424,0.0030698990907841424
SERBP1P1,-0.003069607260648125,0.003069607260648125
HARS2,0.0030694774117263697,0.0030694774117263697
ANKRD44,-0.0030693033796310738,0.0030693033796310738
EBP,0.0030688234739838205,0.0030688234739838205
ENTPD3-AS1,-0.003068394706794306,0.003068394706794306
MYO7A,0.003068071188695447,0.003068071188695447
GINM1,0.0030671958845983407,0.0030671958845983407
POM121B,-0.003067195260992747,0.003067195260992747
APOL1,0.003066794663571478,0.003066794663571478
PAX8,0.0030661295312779707,0.0030661295312779707
CHID1,-0.003066101010311976,0.003066101010311976
PCBP2,0.0030658079688055313,0.0030658079688055313
ZNF396,0.003065213267528398,0.003065213267528398
STS,-0.003064791522604928,0.003064791522604928
RAP1B,0.003063983232544757,0.003063983232544757
SRRM3,0.0030638453126138384,0.0030638453126138384
PARP4,-0.003063081899235543,0.003063081899235543
IGKV1-9,-0.0030629640878552192,0.0030629640878552192
CCL3L3,-0.0030627107812707015,0.0030627107812707015
E2F8,-0.0030623343764550155,0.0030623343764550155
TBC1D32,0.003062316856203709,0.003062316856203709
AF235103.3,-0.003061499538785103,0.003061499538785103
ZC4H2,0.0030611867282030864,0.0030611867282030864
ZBTB2,0.003060899071948731,0.003060899071948731
CLDN4,0.003060196551956732,0.003060196551956732
AL133520.1,0.0030586473322535648,0.0030586473322535648
CDCA5,-0.0030583759926561148,0.0030583759926561148
ZNF763,0.0030583165607641874,0.0030583165607641874
FAM110C,0.0030579844823448565,0.0030579844823448565
SDS,-0.003057938504473451,0.003057938504473451
MYLK2,0.0030576438847791845,0.0030576438847791845
AC002059.1,-0.0030573468236601105,0.0030573468236601105
SPIN1,-0.00305708439673736,0.00305708439673736
METTL5,-0.0030564460708453396,0.0030564460708453396
FAM131B,-0.0030562101569504524,0.0030562101569504524
C19orf57,-0.003056036434876891,0.003056036434876891
MRPL22,0.003055991778701612,0.003055991778701612
SLC25A15,-0.0030554546406927137,0.0030554546406927137
WHAMM,0.0030550851934878784,0.0030550851934878784
EID2B,0.003054889622315681,0.003054889622315681
SNHG6,0.0030535811350409082,0.0030535811350409082
NUAK1,0.003053245570052823,0.003053245570052823
COPE,-0.0030522626755038317,0.0030522626755038317
SCPEP1,-0.0030519531357690714,0.0030519531357690714
DDX17,-0.0030515191131529943,0.0030515191131529943
C1orf35,0.0030513776802569754,0.0030513776802569754
ALDH1L2,0.003051129699617171,0.003051129699617171
DMAP1,0.003051112141559944,0.003051112141559944
KCTD5,-0.0030510525811300324,0.0030510525811300324
RPL23P5,0.003050802716350201,0.003050802716350201
CHMP2B,-0.0030502514862195116,0.0030502514862195116
ABRACL,-0.003050136912169334,0.003050136912169334
CYP21A2,0.003050122871313855,0.003050122871313855
AL713852.1,-0.00304983233058166,0.00304983233058166
SNTA1,-0.0030497212883703368,0.0030497212883703368
AC020899.1,0.0030494629973459634,0.0030494629973459634
CENPO,-0.00304848652339989,0.00304848652339989
PPIP5K2,0.0030482113881210647,0.0030482113881210647
ECM1,-0.003047305796079861,0.003047305796079861
AL355999.1,-0.003047279534165769,0.003047279534165769
GPR37L1,-0.003046317413823079,0.003046317413823079
TMEM243,-0.003046189349964598,0.003046189349964598
RARS2,0.003045735834363354,0.003045735834363354
BAZ1B,-0.003044597244810768,0.003044597244810768
FBXW2,-0.0030444745086004843,0.0030444745086004843
AARSD1P1,0.0030443482287098975,0.0030443482287098975
KLF17,-0.0030429817866664184,0.0030429817866664184
NARF-IT1,0.0030426895620757396,0.0030426895620757396
ARFGEF1,0.0030423424943033586,0.0030423424943033586
PLEKHB1,-0.0030415957764146134,0.0030415957764146134
MAST2,0.0030410298348429394,0.0030410298348429394
RBM4B,-0.00304046440151917,0.00304046440151917
MPHOSPH8,0.003040239434466841,0.003040239434466841
SMIM6,-0.0030398710096024985,0.0030398710096024985
ADAT2,-0.0030396326339993686,0.0030396326339993686
SGPP2,-0.0030393142431001767,0.0030393142431001767
RPL23P8,-0.00303892113768929,0.00303892113768929
ZSWIM8,0.003038822301922028,0.003038822301922028
FTX,-0.003038437768817825,0.003038437768817825
NSMF,-0.003037603701361453,0.003037603701361453
SCARNA20,-0.003037320484216264,0.003037320484216264
E4F1,-0.003036941886300121,0.003036941886300121
MIR553,0.0030367800447019394,0.0030367800447019394
POFUT1,-0.0030367794129324056,0.0030367794129324056
KCTD12,-0.003035951930716849,0.003035951930716849
AC080038.1,0.0030351426272631392,0.0030351426272631392
LINC01152,0.0030348507127670116,0.0030348507127670116
COL3A1,-0.0030343839656400075,0.0030343839656400075
ZNF221,0.0030342111079876615,0.0030342111079876615
ALG9,0.003033975554634168,0.003033975554634168
YTHDF1,-0.0030339183351242396,0.0030339183351242396
LYRM2,0.0030335067854574986,0.0030335067854574986
SERPINE1,-0.0030334558378353918,0.0030334558378353918
TRAM2,0.0030330095537683117,0.0030330095537683117
DCAF11,0.0030317747895600784,0.0030317747895600784
ACAT2,-0.003031725137442758,0.003031725137442758
BUB1,-0.003031714020631638,0.003031714020631638
TAF5,0.003031557872920336,0.003031557872920336
AC087672.2,-0.0030313231233811914,0.0030313231233811914
ADAM10,0.0030308996893823807,0.0030308996893823807
RBP1,-0.0030304948138403327,0.0030304948138403327
RALY-AS1,0.003030262883094882,0.003030262883094882
LBR,0.0030295776637417936,0.0030295776637417936
ARNTL2,-0.003029527285378807,0.003029527285378807
PEX11A,0.0030293942514009577,0.0030293942514009577
TRIM9,-0.003029330867223644,0.003029330867223644
ZNF879,-0.0030292688806213236,0.0030292688806213236
USP20,0.003028740159509149,0.003028740159509149
HECW2,0.003028498513623259,0.003028498513623259
AC245884.8,-0.0030284754235204107,0.0030284754235204107
CD300LB,-0.0030284282818166383,0.0030284282818166383
ENSA,0.003028410846897358,0.003028410846897358
MFAP5,0.0030283710415792073,0.0030283710415792073
PIH1D2,-0.003027637559108694,0.003027637559108694
MRPL38,0.003027603574203532,0.003027603574203532
IRF1,-0.0030275440256340375,0.0030275440256340375
RRM1,-0.0030273777806163905,0.0030273777806163905
ATIC,0.003027375257059943,0.003027375257059943
XPO6,0.003026180612829875,0.003026180612829875
AC132008.2,-0.00302610216513943,0.00302610216513943
TRADD,0.0030255907760530654,0.0030255907760530654
MED8-AS1,-0.003025498009269322,0.003025498009269322
PTGES3L,0.0030246398199562903,0.0030246398199562903
SYNGR1,0.003024614989634064,0.003024614989634064
ACTA1,-0.003024139714217199,0.003024139714217199
NEDD4L,-0.003023949712773742,0.003023949712773742
ALDH3A2,-0.003023588012060495,0.003023588012060495
RPS3AP36,0.003023523197806002,0.003023523197806002
RPS3AP6,0.0030230489367295463,0.0030230489367295463
RNFT2,-0.0030230212856247845,0.0030230212856247845
GPKOW,0.003022914961439965,0.003022914961439965
COL5A1,-0.0030225666491535443,0.0030225666491535443
NME1,0.003021774679965026,0.003021774679965026
ING3,0.0030215604352020605,0.0030215604352020605
AC069281.2,-0.0030215137405702605,0.0030215137405702605
ZNF784,0.003021443618112926,0.003021443618112926
FAM122C,0.0030214267482064584,0.0030214267482064584
FAM110A,-0.0030203931182402723,0.0030203931182402723
AC024940.2,-0.0030203175606846066,0.0030203175606846066
SYT4,0.0030197924722497192,0.0030197924722497192
ARHGAP23,0.003019594678020768,0.003019594678020768
FAR2P2,-0.003019548418074466,0.003019548418074466
AC023983.2,0.0030194644235994805,0.0030194644235994805
CARMIL2,0.003018957381692601,0.003018957381692601
ACSBG1,0.003018622891717994,0.003018622891717994
ITGAM,-0.0030185378560533328,0.0030185378560533328
ZBTB46,-0.0030184712313469984,0.0030184712313469984
COX7A2L,0.0030183889224358975,0.0030183889224358975
AL355385.1,0.0030177611937763954,0.0030177611937763954
AKR7A2P1,0.0030173863583177235,0.0030173863583177235
C18orf54,-0.0030172594214839935,0.0030172594214839935
CENPE,0.0030171267620050434,0.0030171267620050434
SIK1B,-0.003016655323119932,0.003016655323119932
PPM1K-DT,0.0030165534482182008,0.0030165534482182008
AC024451.3,0.003016355218400624,0.003016355218400624
LSM11,0.003016335179088546,0.003016335179088546
DARS2,-0.0030162410830791384,0.0030162410830791384
WAS,-0.0030161524847936603,0.0030161524847936603
RN7SL809P,-0.0030159073783282316,0.0030159073783282316
TRAF7,-0.0030158005776885024,0.0030158005776885024
NUDT22,0.003015723625095742,0.003015723625095742
HDAC7,0.003015613018147046,0.003015613018147046
LAMC3,-0.0030152987420804305,0.0030152987420804305
SPTBN5,-0.0030152460585439154,0.0030152460585439154
OGDHL,0.0030143800974704775,0.0030143800974704775
LURAP1,0.00301375728047291,0.00301375728047291
DDX56,0.0030134643423616186,0.0030134643423616186
AC116552.1,-0.003012716253726596,0.003012716253726596
NMNAT1,-0.0030126651227400797,0.0030126651227400797
CLEC12A,0.0030126333183639257,0.0030126333183639257
ZHX3,0.0030124649200702646,0.0030124649200702646
MED29,-0.0030122987515281067,0.0030122987515281067
EFCAB1,0.003012215750146288,0.003012215750146288
MIF4GD,-0.0030121648791189047,0.0030121648791189047
FYB1,-0.0030120589439685953,0.0030120589439685953
CRYM,-0.0030109767512924864,0.0030109767512924864
GABRA2,0.003010918085206095,0.003010918085206095
BRD3OS,-0.0030105470823461804,0.0030105470823461804
SMARCA2,-0.003010445593055864,0.003010445593055864
ZDBF2,-0.0030101964428216298,0.0030101964428216298
GRHL1,0.0030099336955489195,0.0030099336955489195
DFFA,0.003009586808468825,0.003009586808468825
KCNT2,-0.0030094352827788407,0.0030094352827788407
ANKRD13D,0.0030086327414323164,0.0030086327414323164
AC069544.2,-0.003008415854387703,0.003008415854387703
TMEM214,0.003008307819981637,0.003008307819981637
SOHLH1,0.003008299859128732,0.003008299859128732
RN7SL724P,0.0030072001024077826,0.0030072001024077826
CFAP36,0.0030064915567013127,0.0030064915567013127
RASGEF1C,0.0030057151385931803,0.0030057151385931803
RAP2B,0.0030054682966457746,0.0030054682966457746
TRIM56,0.00300543812752143,0.00300543812752143
AC093827.4,-0.0030045546049454557,0.0030045546049454557
RPRD1A,-0.0030033399487883854,0.0030033399487883854
ARL10,0.003003334040610662,0.003003334040610662
ZFYVE16,0.0030031494798054732,0.0030031494798054732
PRKCE,0.003003116814117232,0.003003116814117232
NDUFA2,0.0030029440927860545,0.0030029440927860545
KPTN,0.0030028989066481836,0.0030028989066481836
